elapsed,lag
5.11,85000
5.24,105000
5.38,105000
5.51,105000
5.65,105000
5.78,105000
5.93,105000
6.06,148000
6.19,205000
6.33,205000
6.48,205000
6.61,205000
6.75,205000
6.88,205000
7.02,220000
7.15,305000
7.29,305000
7.42,305000
7.56,305000
7.69,305000
7.83,305000
7.97,305000
8.10,376000
8.24,405000
8.37,405000
8.51,405000
8.64,405000
8.77,405000
8.90,405000
9.04,432000
9.17,505000
9.31,505000
9.44,505000
9.58,505000
9.71,505000
9.85,505000
9.99,505000
10.12,95000
10.25,100000
10.39,100000
10.53,100000
10.67,100000
10.81,100000
10.94,100000
11.08,157000
11.21,200000
11.35,200000
11.48,200000
11.62,200000
11.76,200000
11.90,200000
12.03,225000
12.17,300000
12.30,300000
12.44,300000
12.57,300000
12.70,300000
12.84,300000
12.97,300000
13.10,366000
13.24,400000
13.37,400000
13.51,400000
13.65,400000
13.78,400000
13.92,400000
14.05,435000
14.19,500000
14.32,500000
14.47,500000
14.62,500000
14.76,500000
14.90,500000
15.04,25000
15.17,100000
15.32,100000
15.46,100000
15.61,100000
15.75,100000
15.89,100000
16.02,119000
16.17,200000
16.30,200000
16.45,200000
16.60,200000
16.74,200000
16.89,200000
17.03,225000
17.17,300000
17.30,300000
17.45,300000
17.60,300000
17.74,300000
17.88,300000
18.02,324000
18.16,400000
18.30,400000
18.44,400000
18.58,400000
18.72,400000
18.85,400000
19.00,400000
19.13,490000
19.27,500000
19.41,500000
19.54,500000
19.68,500000
19.82,500000
19.95,500000
20.09,44000
20.22,100000
20.36,100000
20.49,100000
20.63,100000
20.76,100000
20.91,100000
21.04,127000
21.17,200000
21.32,200000
21.47,200000
21.60,200000
21.74,200000
21.87,200000
22.00,202000
22.14,291000
22.27,300000
22.41,300000
22.55,300000
22.68,300000
22.82,300000
22.95,300000
23.09,353000
23.22,400000
23.36,400000
23.49,400000
23.63,400000
23.77,400000
23.90,400000
24.03,432000
24.18,500000
24.32,500000
24.45,500000
24.59,500000
24.72,500000
24.86,500000
24.99,500000
25.13,91000
25.27,100000
25.40,100000
25.54,100000
25.68,100000
25.81,100000
25.95,100000
26.09,160000
26.23,200000
26.37,200000
26.51,200000
26.65,200000
26.78,200000
26.91,200000
27.06,235000
27.19,300000
27.33,300000
27.47,300000
27.61,300000
27.75,300000
27.89,300000
28.03,322000
28.16,400000
28.30,400000
28.43,400000
28.57,400000
28.70,400000
28.84,400000
28.98,400000
29.11,484000
29.25,500000
29.38,500000
29.52,500000
29.65,500000
29.79,500000
29.92,500000
30.06,37000
30.19,100000
30.33,100000
30.46,100000
30.61,100000
30.75,100000
30.88,100000
31.02,112000
31.15,200000
31.29,200000
31.42,200000
31.56,200000
31.70,200000
31.83,200000
31.96,200000
32.11,272000
32.25,300000
32.38,300000
32.52,300000
32.66,300000
32.79,300000
32.94,300000
33.08,347000
33.21,400000
33.35,400000
33.49,400000
33.62,400000
33.77,400000
33.92,400000
34.05,441000
34.20,500000
34.34,500000
34.47,500000
34.61,500000
34.75,500000
34.88,500000
35.01,9000
35.15,76000
35.29,100000
35.42,100000
35.56,100000
35.70,100000
35.83,100000
35.96,100000
36.10,161000
36.23,200000
36.37,200000
36.51,200000
36.64,200000
36.77,200000
36.91,200000
37.04,227000
37.18,300000
37.31,300000
37.45,300000
37.58,300000
37.73,300000
37.86,300000
38.00,300000
38.13,400000
38.27,400000
38.40,400000
38.54,400000
38.67,400000
38.81,400000
38.95,400000
39.09,461000
39.22,500000
39.36,500000
39.51,500000
39.64,500000
39.78,500000
39.91,500000
40.04,29000
40.18,100000
40.32,100000
40.45,100000
40.60,100000
40.73,100000
40.87,100000
41.00,100000
