elapsed,lag
0.10,186000
0.23,200000
0.37,200000
0.50,200000
0.64,200000
0.77,200000
0.91,200000
1.04,237000
1.18,300000
1.31,300000
1.44,300000
1.58,300000
1.71,300000
1.85,300000
1.99,300000
2.12,400000
2.25,400000
2.38,400000
2.52,400000
2.65,400000
2.78,400000
2.92,400000
3.05,449000
3.18,500000
3.32,500000
3.45,500000
3.58,500000
3.72,500000
3.85,500000
3.99,500000
4.12,600000
4.26,600000
4.40,600000
4.54,600000
4.68,600000
4.82,600000
4.96,600000
5.10,458648
5.24,483648
5.38,483648
5.52,483648
5.66,483648
5.80,483648
5.94,483648
6.08,548648
6.22,583648
6.37,583648
6.51,583648
6.65,583648
6.79,583648
6.93,583648
7.06,638648
7.21,683648
7.35,683648
7.49,683648
7.63,683648
7.77,683648
7.91,683648
8.04,726648
8.19,783648
8.33,783648
8.47,783648
8.61,783648
8.75,783648
8.89,783648
9.03,815648
9.17,883648
9.32,883648
9.48,883648
9.62,883648
9.76,883648
9.90,883648
10.04,882548
10.18,946548
10.32,946548
10.46,946548
10.60,946548
10.74,946548
10.89,946548
11.03,975548
11.17,1046548
11.31,1046548
11.45,1046548
11.59,1046548
11.73,1046548
11.87,1046548
12.01,1062548
12.15,1146548
12.29,1146548
12.43,1146548
12.57,1146548
12.71,1146548
12.84,1146548
12.98,1148548
13.13,1240548
13.27,1246548
13.41,1246548
13.55,1246548
13.69,1246548
13.83,1246548
13.97,1246548
14.11,1332548
14.26,1346548
14.40,1346548
14.53,1346548
14.67,1346548
14.81,1346548
14.96,1346548
15.10,1388217
15.24,1409217
15.40,1409217
15.54,1409217
15.68,1409217
15.81,1409217
15.95,1409217
16.09,1482217
16.23,1509217
16.37,1509217
16.51,1509217
16.65,1509217
16.81,1509217
16.95,1509217
17.08,1575217
17.23,1609217
17.37,1609217
17.51,1609217
17.65,1609217
17.78,1609217
17.92,1609217
18.06,1661217
18.20,1709217
18.34,1709217
18.48,1709217
18.62,1709217
18.77,1709217
18.91,1709217
19.05,1753217
19.19,1809217
19.33,1809217
19.47,1809217
19.61,1809217
19.76,1809217
19.90,1809217
20.04,1808778
20.18,1871778
20.32,1871778
20.46,1871778
20.60,1871778
20.74,1871778
20.88,1871778
21.02,1894778
21.16,1971778
21.30,1971778
21.44,1971778
21.58,1971778
21.72,1971778
21.86,1971778
22.00,1979778
22.14,2071778
22.28,2071778
22.42,2071778
22.55,2071778
22.71,2071778
22.86,2071778
23.00,2078778
23.14,2170778
23.28,2171778
23.42,2171778
23.56,2171778
23.70,2171778
23.84,2171778
23.98,2172778
24.13,2270778
24.27,2271778
24.40,2271778
24.54,2271778
24.68,2271778
24.82,2271778
24.96,2271778
25.11,2319975
25.25,2333975
25.39,2333975
25.53,2333975
25.67,2333975
25.81,2333975
25.95,2333975
26.08,2398975
26.22,2433975
26.36,2433975
26.50,2433975
26.64,2433975
26.78,2433975
26.92,2433975
27.06,2484975
27.20,2533975
27.34,2533975
27.48,2533975
27.62,2533975
27.76,2533975
27.90,2533975
28.04,2569975
28.18,2633975
28.32,2633975
28.46,2633975
28.60,2633975
28.74,2633975
28.89,2633975
29.03,2660975
29.16,2733975
29.31,2733975
29.45,2733975
29.59,2733975
29.73,2733975
29.87,2733975
30.01,2715971
30.15,2795971
30.30,2795971
30.43,2795971
30.58,2795971
30.72,2795971
30.86,2795971
31.00,2802971
31.13,2895971
31.28,2895971
31.42,2895971
31.55,2895971
31.70,2895971
31.84,2895971
31.98,2895971
32.12,2989971
32.26,2995971
32.40,2995971
32.53,2995971
32.67,2995971
32.81,2995971
32.95,2995971
33.09,3065971
33.23,3095971
33.37,3095971
33.52,3095971
33.66,3095971
33.80,3095971
33.94,3095971
34.08,3156971
34.22,3195971
34.37,3195971
34.51,3195971
34.65,3195971
34.79,3195971
34.93,3195971
35.07,3218077
35.22,3258077
35.36,3258077
35.50,3258077
35.63,3258077
35.78,3258077
35.91,3258077
36.05,3307077
36.20,3358077
36.34,3358077
36.48,3358077
36.62,3358077
36.76,3358077
36.90,3358077
37.04,3391077
37.18,3458077
37.32,3458077
37.47,3458077
37.60,3458077
37.74,3458077
37.88,3458077
38.02,3484077
38.16,3558077
38.30,3558077
38.44,3558077
38.58,3558077
38.72,3558077
38.86,3558077
39.00,3572077
39.15,3658077
39.29,3658077
39.43,3658077
39.57,3658077
39.71,3658077
39.84,3658077
39.98,3620186
40.12,3716186
40.27,3720186
40.41,3720186
40.55,3720186
40.69,3720186
40.83,3720186
40.97,3720186
41.11,3802186
41.25,3820186
41.38,3820186
41.52,3820186
41.67,3820186
41.81,3820186
41.94,3820186
