elapsed,lag
5.10,1086000
5.23,1192000
5.37,1298000
5.50,1397000
5.63,1488000
5.77,1520000
5.90,1520000
6.03,1543000
6.17,1641000
6.30,1751000
6.44,1844000
6.57,1932000
6.70,2020000
6.84,2020000
6.97,2020000
7.10,2087000
7.24,2190000
7.37,2291000
7.50,2402000
7.63,2493000
7.77,2520000
7.90,2520000
8.03,2547000
8.17,2657000
8.30,2769000
8.44,2865000
8.58,2970000
8.71,3020000
8.85,3020000
8.98,3020000
9.11,3119000
9.25,3230000
9.38,3334000
9.51,3440000
9.64,3520000
9.78,3520000
9.91,3520000
10.04,2217000
10.19,2317000
10.32,2420000
10.45,2520000
10.59,2618000
10.72,2678000
10.86,2678000
11.00,2684000
11.14,2780000
11.27,2888000
11.40,2990000
11.54,3083000
11.67,3173000
11.81,3178000
11.94,3178000
12.08,3232000
12.21,3333000
12.34,3431000
12.48,3538000
12.62,3634000
12.76,3678000
12.89,3678000
13.02,3698000
13.15,3805000
13.29,3903000
13.42,4008000
13.55,4110000
13.69,4178000
13.82,4178000
13.96,4178000
14.09,4233000
14.22,4344000
14.35,4446000
14.49,4553000
14.62,4655000
14.75,4678000
14.88,4678000
15.01,2528000
15.15,2636000
15.28,2736000
15.41,2846000
15.55,2945000
15.68,3011000
15.82,3011000
15.96,3011000
16.09,3069000
16.23,3168000
16.36,3272000
16.49,3364000
16.62,3463000
16.76,3511000
16.89,3511000
17.03,3539000
17.17,3644000
17.30,3755000
17.43,3849000
17.57,3945000
17.70,4011000
17.84,4011000
17.98,4011000
18.11,4088000
18.24,4196000
18.38,4298000
18.51,4396000
18.64,4484000
18.78,4511000
18.92,4511000
19.06,4553000
19.19,4657000
19.32,4764000
19.46,4865000
19.59,4961000
19.72,5011000
19.86,5011000
20.00,5016000
20.13,2717000
20.26,2833000
20.40,2940000
20.53,3053000
20.67,3108000
20.80,3108000
20.95,3108000
21.08,3168000
21.22,3278000
21.35,3369000
21.49,3478000
21.62,3581000
21.75,3608000
21.89,3608000
22.02,3629000
22.16,3739000
22.29,3840000
22.42,3952000
22.56,4060000
22.70,4108000
22.83,4108000
22.97,4108000
23.10,4183000
23.24,4288000
23.37,4383000
23.50,4491000
23.64,4579000
23.77,4608000
23.90,4608000
24.03,4637000
24.17,4749000
24.30,4858000
24.43,4961000
24.56,5065000
24.70,5108000
24.83,5108000
24.98,5108000
25.11,3305000
25.24,3412000
25.38,3521000
25.51,3621000
25.64,3718000
25.78,3721000
25.91,3721000
26.04,3749000
26.18,3850000
26.31,3962000
26.44,4073000
26.58,4172000
26.71,4221000
26.84,4221000
26.98,4221000
27.11,4312000
27.25,4414000
27.39,4516000
27.52,4623000
27.65,4721000
27.79,4721000
27.93,4721000
28.06,4758000
28.19,4868000
28.33,4969000
28.46,5065000
28.59,5164000
28.73,5221000
28.86,5221000
29.01,5227000
29.14,5323000
29.28,5431000
29.41,5532000
29.55,5634000
29.68,5721000
29.81,5721000
29.95,5721000
30.08,3739000
30.21,3825000
30.35,3935000
30.48,4040000
30.61,4131000
30.75,4186000
30.88,4186000
31.02,4208000
31.17,4317000
31.30,4422000
31.43,4519000
31.56,4615000
31.70,4686000
31.84,4686000
31.98,4686000
32.11,4761000
32.25,4869000
32.38,4977000
32.52,5080000
32.65,5171000
32.78,5186000
32.92,5186000
33.05,5220000
33.18,5319000
33.32,5426000
33.45,5529000
33.59,5632000
33.72,5686000
33.85,5686000
33.99,5686000
34.12,5788000
34.26,5892000
34.39,5993000
34.52,6091000
34.66,6186000
34.79,6186000
34.92,6186000
35.06,4152000
35.20,4259000
35.33,4363000
35.46,4462000
35.59,4563000
35.73,4607000
35.87,4607000
36.01,4617000
36.15,4714000
36.28,4803000
36.42,4909000
36.55,5011000
36.68,5094000
36.82,5107000
36.96,5107000
37.11,5182000
37.25,5284000
37.39,5393000
37.53,5491000
37.66,5597000
37.79,5607000
37.93,5607000
38.07,5655000
38.20,5765000
38.33,5866000
38.46,5964000
38.59,6065000
38.73,6107000
38.87,6107000
39.00,6109000
39.14,6199000
39.27,6304000
39.41,6413000
39.54,6508000
39.67,6607000
39.80,6607000
39.94,6607000
40.07,4992000
40.20,5084000
40.34,5183000
40.47,5283000
40.60,5372000
40.74,5445000
40.87,5445000
41.01,5455000
41.14,5549000
41.28,5661000
41.41,5758000
41.54,5849000
41.67,5945000
41.81,5945000
41.94,5945000
42.08,5997000
42.21,6105000
42.34,6219000
42.48,6318000
42.61,6429000
42.75,6445000
42.88,6445000
43.01,6453000
43.15,6549000
43.28,6649000
43.41,6760000
43.55,6868000
43.68,6945000
43.81,6945000
43.95,6945000
44.09,7006000
44.22,7097000
44.35,7208000
44.49,7305000
44.62,7400000
44.75,7445000
44.89,7445000
45.03,6188000
45.16,6282000
45.29,6388000
45.42,6491000
45.56,6588000
45.69,6665000
45.83,6665000
45.97,6665000
46.11,6741000
46.24,6845000
46.38,6940000
46.51,7049000
