elapsed,lag
5.04,603191
5.18,665191
5.32,665191
5.46,665191
5.60,665191
5.74,665191
5.88,665191
6.02,691191
6.17,765191
6.30,765191
6.44,765191
6.59,765191
6.73,765191
6.87,765191
7.01,780191
7.15,865191
7.29,865191
7.43,865191
7.57,865191
7.71,865191
7.85,865191
7.99,866191
8.13,957191
8.27,965191
8.41,965191
8.55,965191
8.69,965191
8.83,965191
8.97,965191
9.11,1044191
9.26,1065191
9.40,1065191
9.54,1065191
9.68,1065191
9.83,1065191
9.97,1065191
10.11,1104746
10.25,1129746
10.39,1129746
10.53,1129746
10.67,1129746
10.81,1129746
10.95,1129746
11.09,1194746
11.23,1229746
11.37,1229746
11.52,1229746
11.66,1229746
11.79,1229746
11.93,1229746
12.08,1284746
12.22,1329746
12.36,1329746
12.50,1329746
12.65,1329746
12.79,1329746
12.93,1329746
13.07,1376746
13.21,1429746
13.35,1429746
13.49,1429746
13.62,1429746
13.77,1429746
13.91,1429746
14.06,1478746
14.20,1529746
14.34,1529746
14.48,1529746
14.62,1529746
14.77,1529746
14.91,1529746
15.05,1535447
15.19,1594447
15.33,1594447
15.46,1594447
15.60,1594447
15.74,1594447
15.89,1594447
16.02,1620447
16.16,1694447
16.30,1694447
16.44,1694447
16.59,1694447
16.73,1694447
16.87,1694447
17.01,1710447
17.15,1782447
17.29,1794447
17.43,1794447
17.57,1794447
17.71,1794447
17.85,1794447
17.99,1799447
18.13,1888447
18.27,1894447
18.41,1894447
18.56,1894447
18.70,1894447
18.84,1894447
18.98,1894447
19.12,1980447
19.26,1994447
19.40,1994447
19.55,1994447
19.69,1994447
19.84,1994447
19.98,1997447
20.13,2049745
20.27,2058745
20.41,2058745
20.55,2058745
20.69,2058745
20.83,2058745
20.97,2058745
21.11,2136745
21.25,2158745
21.39,2158745
21.53,2158745
21.68,2158745
21.82,2158745
21.95,2158745
22.09,2221745
22.24,2258745
22.38,2258745
22.52,2258745
22.66,2258745
22.80,2258745
22.94,2258745
23.08,2314745
23.22,2358745
23.36,2358745
23.50,2358745
23.63,2358745
23.77,2358745
23.91,2358745
24.05,2398745
24.19,2458745
24.33,2458745
24.47,2458745
24.61,2458745
24.75,2458745
24.89,2458745
25.03,2453567
25.18,2522567
25.31,2522567
25.45,2522567
25.59,2522567
25.74,2522567
25.89,2522567
26.03,2549567
26.17,2622567
26.30,2622567
26.44,2622567
26.58,2622567
26.73,2622567
26.87,2622567
27.01,2640567
27.15,2722567
27.29,2722567
27.43,2722567
27.57,2722567
27.71,2722567
27.85,2722567
27.99,2722567
28.12,2815567
28.26,2822567
28.40,2822567
28.54,2822567
28.69,2822567
28.83,2822567
28.97,2822567
29.10,2899567
29.24,2922567
29.38,2922567
29.52,2922567
29.66,2922567
29.80,2922567
29.94,2922567
30.09,2957767
30.23,2986767
30.37,2986767
30.51,2986767
30.65,2986767
30.79,2986767
30.93,2986767
31.07,3039767
31.21,3086767
31.36,3086767
31.50,3086767
31.64,3086767
31.78,3086767
31.92,3086767
32.05,3126767
32.19,3186767
32.34,3186767
32.47,3186767
32.61,3186767
32.75,3186767
32.89,3186767
33.03,3212767
33.17,3286767
33.31,3286767
33.45,3286767
33.58,3286767
33.73,3286767
33.87,3286767
34.01,3301767
34.15,3384767
34.29,3386767
34.43,3386767
34.57,3386767
34.71,3386767
34.85,3386767
34.99,3391767
35.13,3437066
35.27,3451066
35.42,3451066
35.56,3451066
35.71,3451066
35.85,3451066
35.99,3451066
36.12,3537066
36.26,3551066
36.41,3551066
36.55,3551066
36.70,3551066
36.84,3551066
36.98,3553066
37.13,3650066
37.27,3651066
37.42,3651066
37.56,3651066
37.70,3651066
37.85,3651066
37.98,3651066
38.12,3743066
38.27,3751066
38.41,3751066
38.55,3751066
38.69,3751066
38.83,3751066
38.98,3751066
39.12,3837066
39.26,3851066
39.40,3851066
39.54,3851066
39.68,3851066
39.82,3851066
39.96,3851066
40.10,3881982
40.24,3915982
40.38,3915982
40.51,3915982
40.65,3915982
40.79,3915982
40.94,3915982
41.08,3975982
41.21,4015982
41.36,4015982
41.50,4015982
41.64,4015982
41.78,4015982
41.92,4015982
