elapsed,lag
71.51,4000
71.66,4000
71.81,4000
71.96,4000
72.10,4000
72.25,4000
72.40,6000
72.55,6000
72.70,6000
72.85,6000
73.00,6000
73.14,6000
73.29,6000
73.44,8000
73.59,8000
73.74,8000
73.88,8000
74.03,8000
74.18,8000
74.33,8000
74.48,10000
74.63,10000
74.78,10000
74.93,10000
75.09,10000
75.24,10000
75.39,2000
75.54,2000
75.69,2000
75.84,2000
76.00,2000
76.16,2000
76.31,2000
76.47,4000
76.61,4000
76.76,4000
76.91,4000
77.06,4000
77.21,4000
77.35,6000
77.51,6000
77.67,6000
77.82,6000
77.97,6000
78.12,6000
78.27,6000
78.42,8000
78.58,8000
78.74,8000
78.91,8000
79.08,8000
79.24,8000
79.40,10000
79.56,10000
79.71,10000
79.88,10000
80.04,10000
80.20,10000
80.35,1500
80.51,1500
80.67,1500
80.82,1500
80.97,1500
81.13,1500
81.28,1500
81.44,3500
81.61,3500
81.77,3500
81.92,3500
82.07,3500
82.24,3500
82.39,5500
82.54,5500
82.69,5500
82.85,5500
83.01,5500
83.16,5500
83.31,5500
83.46,7500
83.62,7500
83.77,7500
83.92,7500
84.08,7500
84.23,7500
84.38,9500
84.53,9500
84.68,9500
84.83,9500
84.99,9500
85.14,9500
85.29,9500
85.44,1000
85.60,1000
85.77,1000
85.92,1000
86.08,1000
86.24,1000
86.39,3000
86.55,3000
86.70,3000
86.85,3000
87.00,3000
87.16,3000
87.31,3000
87.46,5000
87.61,5000
87.76,5000
87.92,5000
88.07,5000
88.22,5000
88.38,7000
88.54,7000
88.69,7000
88.87,7000
89.02,7000
89.18,7000
89.33,7000
89.48,9000
89.64,9000
89.79,9000
89.96,9000
90.12,9000
90.29,9000
90.44,1000
90.61,1000
90.78,1000
90.95,1000
91.11,1000
91.26,1000
91.42,3000
91.57,3000
91.73,3000
91.89,3000
92.04,3000
92.20,3000
92.35,5000
92.50,5000
92.65,5000
92.80,5000
92.95,5000
93.10,5000
93.25,5000
93.39,7000
93.54,7000
93.70,7000
93.85,7000
94.00,7000
94.16,7000
94.31,7000
94.46,9000
94.61,9000
94.76,9000
94.91,9000
95.06,9000
95.21,9000
95.35,11000
95.51,500
95.66,500
95.81,500
95.96,500
96.11,500
96.26,500
96.41,2500
96.56,2500
96.71,2500
96.85,2500
97.00,2500
97.15,2500
97.30,2500
97.44,4500
97.61,4500
97.76,4500
97.91,4500
98.06,4500
98.21,4500
98.36,6500
98.51,6500
98.66,6500
98.81,6500
98.96,6500
99.11,6500
99.26,6500
99.41,8500
99.57,8500
99.72,8500
99.87,8500
100.03,8500
100.18,8500
100.33,8500
100.48,1000
100.64,1000
100.81,1000
100.96,1000
101.12,1000
101.27,1000
101.42,3000
101.58,3000
101.73,3000
101.88,3000
102.04,3000
102.19,3000
102.34,5000
102.49,5000
102.66,5000
102.81,5000
102.97,5000
103.12,5000
103.27,5000
103.43,7000
103.59,7000
103.74,7000
103.92,7000
104.07,7000
104.23,7000
104.39,9000
104.54,9000
104.69,9000
104.85,9000
105.00,9000
105.16,9000
105.32,9000
105.47,0
105.63,0
105.80,0
105.95,0
106.11,0
106.26,0
106.41,2000
106.58,2000
106.73,2000
106.88,2000
107.03,2000
107.19,2000
107.34,3000
107.49,4000
107.64,4000
107.80,4000
107.95,4000
108.10,4000
108.26,4000
108.44,6000
108.59,6000
108.74,6000
108.90,6000
109.05,6000
109.20,6000
109.36,8000
109.52,8000
109.67,8000
109.83,8000
109.98,8000
110.14,8000
110.29,8000
110.44,500
110.59,500
110.75,500
110.91,500
111.06,500
111.22,500
111.38,2500
111.53,2500
111.68,2500
111.84,2500
112.00,2500
112.15,2500
112.32,4500
112.49,4500
112.64,4500
112.79,4500
112.95,4500
113.12,4500
113.28,4500
113.44,6500
113.59,6500
113.74,6500
113.89,6500
114.05,6500
114.20,6500
114.35,8500
114.50,8500
114.65,8500
114.80,8500
114.95,8500
115.10,8500
115.25,8500
115.40,10500
115.54,0
115.69,0
115.84,0
115.99,0
116.14,0
116.29,0
116.44,2000
116.60,2000
116.75,2000
116.90,2000
117.05,2000
117.20,2000
117.35,4000
117.50,4000
117.65,4000
117.79,4000
117.94,4000
118.09,4000
118.26,4000
118.41,6000
118.57,6000
118.72,6000
118.88,6000
119.03,6000
119.18,6000
119.34,8000
119.49,8000
119.66,8000
119.83,8000
119.99,8000
120.14,8000
120.31,8000
120.46,0
120.61,0
120.77,0
120.92,0
121.08,0
121.23,0
121.40,2000
121.58,2000
121.73,2000
121.88,2000
122.05,2000
122.20,2000
122.36,4000
122.52,4000
122.68,4000
122.84,4000
122.99,4000
123.14,4000
123.29,4000
123.44,6000
123.60,6000
123.76,6000
123.93,6000
124.08,6000
124.24,6000
124.40,8000
124.56,8000
124.72,8000
124.87,8000
125.03,8000
125.18,8000
125.33,9000
125.49,0
125.64,0
125.79,0
125.95,0
126.10,0
126.26,0
126.43,2000
126.59,2000
126.75,2000
126.93,2000
127.10,2000
127.26,2000
127.42,4000
127.58,4000
127.74,4000
127.91,4000
128.07,4000
128.22,4000
128.38,6000
128.54,6000
128.70,6000
128.85,6000
129.01,6000
129.16,6000
129.31,6000
129.47,8000
129.62,8000
129.78,8000
129.94,8000
130.09,8000
130.25,8000
130.41,10000
130.57,0
130.72,0
130.88,0
131.03,0
131.18,0
131.33,0
131.48,2000
131.64,2000
131.80,2000
131.96,2000
132.11,2000
132.26,2000
132.41,4000
132.56,4000
132.71,4000
132.86,4000
133.01,4000
133.16,4000
133.31,4000
133.48,6000
133.63,6000
133.78,6000
133.93,6000
134.08,6000
134.23,6000
134.38,8000
134.53,8000
134.68,8000
134.83,8000
134.98,8000
135.13,8000
135.27,8000
135.42,10000
135.58,0
135.73,0
135.87,0
136.02,0
136.17,0
136.32,0
136.47,2000
136.62,2000
136.77,2000
136.92,2000
137.06,2000
137.21,2000
137.36,4000
137.51,4000
137.66,4000
137.81,4000
137.95,4000
138.10,4000
138.25,4000
138.40,6000
138.56,6000
138.72,6000
138.87,6000
139.02,6000
139.17,6000
139.32,6000
139.46,8000
139.61,8000
139.76,8000
139.93,8000
140.08,8000
140.24,8000
140.40,10000
140.55,0
140.70,0
140.86,0
141.02,0
141.18,0
141.34,2000
141.51,2000
141.68,2000
141.84,2000
141.99,2000
142.15,2000
142.31,2000
142.46,4000
142.61,4000
142.77,4000
142.92,4000
143.08,4000
143.24,4000
143.39,6000
143.54,6000
143.70,6000
143.85,6000
144.01,6000
144.17,6000
144.32,6000
144.48,8000
144.63,8000
144.79,8000
144.95,8000
145.10,8000
145.25,8000
145.41,10000
145.56,0
145.72,0
145.88,0
146.04,0
146.20,0
146.36,2000
146.52,2000
146.67,2000
146.83,2000
147.01,2000
147.17,2000
147.32,2000
147.48,4000
147.64,4000
147.80,4000
147.96,4000
148.11,4000
148.27,4000
148.43,6000
148.59,6000
148.75,6000
148.91,6000
149.07,6000
149.24,6000
149.39,8000
149.55,8000
149.71,8000
149.86,8000
150.01,8000
150.16,8000
150.31,8000
150.47,0
150.63,0
150.79,0
150.95,0
151.10,0
151.25,0
151.40,2000
151.55,2000
151.71,2000
151.86,2000
152.02,2000
152.18,2000
152.33,4000
152.49,4000
152.64,4000
152.80,4000
152.95,4000
153.10,4000
153.25,4000
153.40,6000
153.56,6000
153.71,6000
153.88,6000
154.04,6000
154.20,6000
154.36,8000
154.52,8000
154.70,8000
154.85,8000
155.01,8000
155.16,8000
155.32,8000
155.47,0
155.63,0
155.79,0
155.94,0
156.09,0
156.24,0
156.39,2000
156.54,2000
156.68,2000
156.84,2000
157.00,2000
157.16,2000
157.31,2000
157.47,4000
157.62,4000
157.78,4000
157.93,4000
158.08,4000
158.23,4000
158.38,6000
158.53,6000
158.68,6000
158.84,6000
158.99,6000
159.14,6000
159.29,6000
159.44,8000
159.60,8000
159.75,8000
159.90,8000
160.05,8000
160.20,8000
160.34,10000
160.49,0
160.64,0
160.79,0
160.94,0
161.09,0
161.25,0
161.40,2000
161.56,2000
161.71,2000
161.86,2000
162.03,2000
162.19,2000
162.34,4000
162.49,4000
162.67,4000
162.82,4000
162.98,4000
163.14,4000
163.29,4000
163.46,6000
163.61,6000
163.77,6000
163.92,6000
164.08,6000
164.23,6000
164.38,8000
164.53,8000
164.69,8000
164.85,8000
165.01,8000
165.16,8000
165.32,8000
165.48,0
165.63,0
165.79,0
165.95,0
166.11,0
166.28,0
166.46,2000
166.61,2000
166.77,2000
166.93,2000
167.08,2000
167.23,2000
167.39,4000
167.54,4000
167.72,4000
167.88,4000
168.04,4000
168.21,4000
168.37,6000
168.53,6000
168.69,6000
168.86,6000
169.01,6000
169.17,6000
169.33,7000
169.48,8000
169.64,8000
169.79,8000
169.95,8000
170.10,8000
170.26,8000
170.41,10000
170.57,0
170.72,0
170.88,0
171.04,0
171.19,0
171.34,0
171.48,2000
171.65,2000
171.80,2000
171.96,2000
172.12,2000
172.27,2000
172.42,4000
172.57,4000
172.73,4000
172.88,4000
173.04,4000
173.20,4000
