elapsed,lag
0.37,4000
0.51,4000
0.65,4000
0.79,4000
0.93,4000
1.06,6000
1.20,6000
1.34,6000
1.48,6000
1.61,6000
1.76,6000
1.90,6000
2.04,8000
2.19,8000
2.33,8000
2.48,8000
2.63,8000
2.78,8000
2.94,8000
3.09,10000
3.25,10000
3.41,10000
3.57,10000
3.73,10000
3.88,10000
4.05,12000
4.21,12000
4.37,12000
4.54,12000
4.70,12000
4.85,12000
5.01,14000
5.18,14000
5.35,0
5.50,0
5.66,0
5.82,0
5.98,1000
6.14,2000
6.29,2000
6.45,2000
6.61,2000
6.77,2000
6.92,2000
7.08,4000
7.24,4000
7.39,4000
7.56,4000
7.72,4000
7.87,4000
8.03,6000
8.18,6000
8.34,6000
8.51,6000
8.66,6000
8.82,6000
8.98,8000
9.14,8000
9.30,8000
9.46,8000
9.62,8000
9.79,8000
9.95,8000
10.10,10000
10.27,10000
10.42,0
10.59,0
10.76,0
10.91,0
11.07,2000
11.23,2000
11.39,2000
11.55,2000
11.71,2000
11.86,2000
12.01,4000
12.16,4000
12.32,4000
12.47,4000
12.62,4000
12.77,4000
12.92,4000
13.07,6000
13.22,6000
13.37,6000
13.52,6000
13.67,6000
13.81,6000
13.96,6000
14.11,8000
14.26,8000
14.41,8000
14.56,8000
14.70,8000
14.85,8000
15.00,10000
15.15,10000
15.30,10000
15.45,0
15.60,0
15.75,0
15.90,0
16.05,2000
16.19,2000
16.34,2000
16.49,2000
16.65,2000
16.80,2000
16.96,2000
17.12,4000
17.28,4000
17.43,4000
17.59,4000
17.77,4000
17.93,4000
18.09,6000
18.25,6000
18.41,6000
18.56,6000
18.74,6000
18.92,6000
19.07,8000
19.22,8000
19.38,8000
19.53,8000
19.70,8000
19.85,8000
20.00,10000
20.16,10000
20.31,10000
20.46,0
20.62,0
20.78,0
20.93,0
21.09,2000
21.25,2000
21.40,2000
21.56,2000
21.71,2000
21.87,2000
22.04,4000
22.21,4000
22.37,4000
22.53,4000
22.69,4000
22.84,4000
23.00,6000
23.16,6000
23.32,6000
23.47,6000
23.63,6000
23.79,6000
23.94,6000
24.11,8000
24.27,8000
24.42,8000
24.58,8000
24.73,8000
24.89,8000
25.05,10000
25.20,10000
25.36,0
25.51,0
25.66,0
25.82,0
25.97,0
26.12,2000
26.28,2000
26.44,2000
26.62,2000
26.77,2000
26.93,2000
27.10,4000
27.25,4000
27.40,4000
27.55,4000
27.70,4000
27.86,4000
28.03,6000
28.18,6000
