elapsed,lag
5.01,5000
5.14,10000
5.28,10000
5.41,10000
5.55,10000
5.68,10000
5.82,10000
5.95,10000
6.08,20000
6.23,20000
6.36,20000
6.49,20000
6.63,20000
6.76,20000
6.89,20000
7.03,30000
7.16,30000
7.29,30000
7.42,30000
7.56,30000
7.69,30000
7.82,30000
7.96,30000
8.09,40000
8.24,40000
8.37,40000
8.50,40000
8.64,40000
8.77,40000
8.90,40000
9.03,50000
9.17,50000
9.30,50000
9.43,50000
9.57,50000
9.70,50000
9.83,50000
9.97,50000
10.10,10000
10.23,10000
10.36,10000
10.50,10000
10.63,10000
10.76,10000
10.89,10000
11.03,20000
11.16,20000
11.29,20000
11.43,20000
11.56,20000
11.69,20000
11.82,20000
11.97,20000
12.10,30000
12.23,30000
12.36,30000
12.50,30000
12.64,30000
12.78,30000
12.92,30000
13.05,40000
13.18,40000
13.32,40000
13.45,40000
13.58,40000
13.72,40000
13.86,40000
13.99,40000
14.12,50000
14.25,50000
14.39,50000
14.52,50000
14.65,50000
14.79,50000
14.92,50000
15.05,10000
15.19,10000
15.32,10000
15.46,10000
15.59,10000
15.72,10000
15.86,10000
15.99,10000
16.12,20000
16.25,20000
16.38,20000
16.52,20000
16.65,20000
16.78,20000
16.92,20000
17.06,30000
17.19,30000
17.32,30000
17.45,30000
17.59,30000
17.72,30000
17.86,30000
18.00,38000
18.14,40000
18.27,40000
18.40,40000
18.53,40000
18.67,40000
18.81,40000
18.94,40000
19.07,50000
19.20,50000
19.34,50000
19.47,50000
19.60,50000
19.74,50000
19.87,50000
20.00,5000
20.14,10000
20.27,10000
20.40,10000
20.54,10000
20.67,10000
20.80,10000
20.95,10000
21.08,20000
21.21,20000
21.34,20000
21.47,20000
21.60,20000
21.74,20000
21.87,20000
22.00,21000
22.13,30000
22.27,30000
22.40,30000
22.53,30000
22.66,30000
22.80,30000
22.93,30000
23.06,40000
23.20,40000
23.33,40000
23.46,40000
23.59,40000
23.72,40000
23.86,40000
23.99,40000
24.13,50000
24.26,50000
24.39,50000
24.53,50000
24.66,50000
24.79,50000
24.92,50000
25.06,10000
25.19,10000
25.32,10000
25.45,10000
25.58,10000
25.72,10000
25.85,10000
25.98,10000
26.11,20000
26.25,20000
26.38,20000
26.51,20000
26.64,20000
26.78,20000
26.91,20000
27.04,30000
27.18,30000
27.31,30000
27.44,30000
27.57,30000
27.70,30000
27.84,30000
27.97,30000
28.10,40000
28.24,40000
28.37,40000
28.50,40000
28.63,40000
28.77,40000
28.90,40000
29.03,50000
29.16,50000
29.30,50000
29.43,50000
29.56,50000
29.70,50000
29.83,50000
29.96,50000
30.10,10000
30.23,10000
