elapsed,lag
71.78,11000
71.93,11000
72.09,21000
72.24,21000
72.41,21000
72.57,21000
72.73,31000
73.39,31000
73.55,31000
73.72,31000
73.88,31000
74.04,41000
74.19,41000
74.35,41000
74.50,41000
74.66,41000
74.82,41000
74.97,41000
75.12,51000
75.28,51000
75.44,51000
75.61,0
75.76,0
75.91,0
76.07,10000
76.22,10000
76.38,10000
76.54,10000
76.70,10000
76.87,10000
77.02,20000
77.18,20000
77.34,20000
77.50,20000
77.66,20000
77.82,20000
78.01,30000
78.17,30000
78.33,30000
78.50,30000
78.67,30000
78.84,30000
79.00,40000
79.16,40000
79.32,40000
79.48,40000
79.66,40000
79.84,40000
80.00,50000
80.17,50000
80.33,50000
80.49,50000
80.66,1000
80.82,1000
80.98,3000
81.14,11000
81.30,11000
81.46,11000
81.61,11000
81.78,11000
81.94,11000
82.10,21000
82.27,21000
82.44,21000
82.60,21000
82.77,21000
82.93,21000
83.09,31000
83.25,31000
83.42,31000
83.59,31000
83.75,31000
83.93,31000
84.08,41000
84.25,41000
84.41,41000
84.57,41000
84.73,41000
84.90,41000
85.05,51000
85.22,51000
85.38,51000
85.54,51000
85.70,500
85.87,500
86.03,10500
86.19,10500
86.36,10500
86.53,10500
86.70,10500
86.86,10500
87.01,20500
87.17,20500
87.33,20500
87.48,20500
87.63,20500
87.78,20500
87.94,20500
88.09,30500
88.24,30500
88.39,30500
88.54,30500
88.69,30500
88.85,30500
89.00,40500
89.16,40500
89.31,40500
89.46,40500
89.63,40500
89.78,40500
89.93,40500
90.08,50500
90.25,50500
90.40,50500
90.55,50500
90.71,0
90.86,0
91.02,10000
91.17,10000
91.34,10000
91.49,10000
91.65,10000
91.80,10000
91.95,10000
92.11,20000
92.25,20000
92.40,20000
92.56,20000
92.71,20000
92.87,20000
93.02,30000
93.17,30000
93.34,30000
93.49,30000
93.65,30000
93.82,30000
93.98,32000
94.13,40000
94.30,40000
94.46,40000
94.63,40000
94.79,40000
94.95,40000
95.11,50000
95.27,50000
95.44,50000
95.60,50000
95.76,500
95.93,500
96.10,10500
96.29,10500
96.45,10500
96.60,10500
96.77,10500
96.93,10500
97.09,20500
97.25,20500
97.41,20500
97.58,20500
97.76,20500
97.92,20500
98.08,30500
98.24,30500
98.40,30500
98.56,30500
98.71,30500
98.87,30500
99.04,40500
99.19,40500
99.35,40500
99.51,40500
99.66,40500
99.82,40500
99.98,42500
100.13,50500
100.29,50500
100.45,50500
100.60,0
100.78,0
100.94,0
101.11,10000
101.28,10000
101.44,10000
101.59,10000
101.75,10000
101.92,10000
102.08,20000
102.24,20000
102.40,20000
102.55,20000
102.70,20000
102.85,20000
103.01,30000
103.16,30000
103.32,30000
103.49,30000
103.65,30000
103.80,30000
103.97,31000
104.12,40000
104.27,40000
104.43,40000
104.58,40000
104.75,40000
104.90,40000
105.05,50000
105.21,50000
105.37,50000
105.52,50000
105.67,0
105.85,0
106.01,10000
106.16,10000
106.31,10000
106.46,10000
106.62,10000
106.77,10000
106.92,10000
107.07,20000
107.23,20000
107.39,20000
107.55,20000
107.72,20000
107.87,20000
108.04,30000
108.19,30000
108.36,30000
108.53,30000
108.69,30000
108.85,30000
109.01,40000
109.17,40000
109.32,40000
109.50,40000
109.66,40000
109.84,40000
110.00,50000
110.16,50000
110.33,50000
110.49,50000
110.65,0
110.82,0
110.98,5000
111.14,10000
111.30,10000
111.47,10000
111.64,10000
111.81,10000
111.97,10000
112.13,20000
112.29,20000
112.46,20000
112.61,20000
112.77,20000
112.94,20000
113.10,30000
113.27,30000
113.43,30000
113.59,30000
113.76,30000
113.92,30000
114.08,40000
114.26,40000
114.43,40000
114.59,40000
114.76,40000
114.92,40000
115.08,50000
115.23,50000
115.39,50000
115.55,50000
115.74,0
115.89,0
116.05,10000
116.21,10000
116.38,10000
116.55,10000
116.73,10000
116.89,10000
117.05,20000
117.20,20000
117.36,20000
117.52,20000
117.68,20000
117.83,20000
117.99,24000
118.14,30000
118.29,30000
118.44,30000
118.60,30000
118.75,30000
118.92,30000
119.07,40000
119.23,40000
119.38,40000
119.53,40000
119.70,40000
119.85,40000
120.00,50000
120.16,50000
120.32,50000
120.48,50000
120.65,0
120.83,0
120.99,6000
121.14,10000
121.31,10000
121.48,10000
121.63,10000
121.81,10000
121.96,10000
122.12,20000
122.28,20000
122.44,20000
122.59,20000
122.75,20000
122.92,20000
123.07,30000
123.25,30000
123.42,30000
123.60,30000
123.76,30000
123.92,30000
124.09,40000
124.25,40000
124.42,40000
124.58,40000
124.74,40000
124.93,40000
125.09,50000
125.25,50000
125.41,50000
125.57,50000
125.73,0
125.91,0
126.07,10000
126.23,10000
126.40,10000
126.57,10000
126.73,10000
126.90,10000
127.06,20000
127.23,20000
127.39,20000
127.55,20000
127.71,20000
127.87,20000
128.03,30000
128.19,30000
128.35,30000
128.52,30000
128.67,30000
128.84,30000
129.00,40000
129.16,40000
129.33,40000
129.49,40000
129.65,40000
129.81,40000
129.97,40000
130.13,50000
130.28,50000
130.44,50000
