elapsed,lag
0.10,40000
0.23,40000
0.37,40000
0.50,40000
0.63,40000
0.77,40000
0.91,40000
1.04,60000
1.18,60000
1.32,60000
1.47,60000
1.61,60000
1.76,60000
1.90,60000
2.05,80000
2.19,80000
2.34,80000
2.50,80000
2.65,80000
2.80,80000
2.95,80000
3.11,100000
3.27,100000
3.43,100000
3.58,100000
3.73,100000
3.88,100000
4.03,120000
4.18,120000
4.34,120000
4.49,120000
4.65,120000
4.81,120000
4.96,120000
5.12,84075
5.27,84075
5.43,84075
5.59,84075
5.75,84075
5.91,84075
6.06,104075
6.22,104075
6.38,104075
6.53,104075
6.68,104075
6.83,104075
6.99,116075
7.15,124075
7.30,124075
7.45,124075
7.60,124075
7.76,124075
7.92,124075
8.07,144075
8.22,144075
8.38,144075
8.53,144075
8.69,144075
8.84,144075
8.99,153075
9.14,164075
9.29,164075
9.44,164075
9.60,164075
9.75,164075
9.90,164075
10.06,158704
10.21,158704
10.36,158704
10.52,158704
10.67,158704
10.82,158704
10.97,158704
11.12,178704
11.27,178704
11.42,178704
11.57,178704
11.72,178704
11.87,178704
12.02,198704
12.18,198704
12.33,198704
12.48,198704
12.64,198704
12.79,198704
12.94,198704
13.09,218704
13.24,218704
13.39,218704
13.55,218704
13.70,218704
13.87,218704
14.02,238704
14.17,238704
14.32,238704
14.47,238704
14.63,238704
14.78,238704
14.93,238704
15.10,232100
15.25,232100
15.40,232100
15.55,232100
15.71,232100
15.88,232100
16.03,252100
16.19,252100
16.34,252100
16.49,252100
16.64,252100
16.81,252100
16.96,252100
17.11,272100
17.27,272100
17.42,272100
17.57,272100
17.72,272100
17.88,272100
18.03,292100
18.18,292100
18.35,292100
18.53,292100
18.69,292100
18.85,292100
19.02,312100
19.18,312100
19.35,312100
19.51,312100
19.67,312100
19.83,312100
19.98,296344
20.14,307344
20.30,307344
20.48,307344
20.65,307344
20.82,307344
20.99,321344
21.16,327344
21.33,327344
21.51,327344
21.68,327344
21.86,327344
22.03,347344
22.20,347344
22.39,347344
22.56,347344
22.74,347344
22.93,347344
23.11,367344
23.29,367344
23.47,367344
23.65,367344
23.84,367344
24.01,387344
24.18,387344
24.35,387344
24.52,387344
24.69,387344
24.85,387344
25.02,389674
25.18,389674
25.35,389674
25.52,389674
25.69,389674
25.87,389674
26.05,409674
26.21,409674
26.37,409674
26.53,409674
26.69,409674
26.86,409674
27.01,429674
27.17,429674
27.33,429674
27.49,429674
27.64,429674
27.80,429674
27.96,429674
28.12,449674
28.28,449674
28.43,449674
28.59,449674
28.74,449674
28.90,449674
29.05,469674
29.21,469674
29.36,469674
29.52,469674
29.68,469674
29.85,469674
30.00,459760
30.15,466760
30.31,466760
30.46,466760
30.61,466760
30.77,466760
30.92,466760
31.08,486760
31.23,486760
31.39,486760
31.55,486760
31.71,486760
31.86,486760
32.01,506760
32.17,506760
32.32,506760
32.48,506760
32.63,506760
32.78,506760
32.94,506760
33.09,526760
33.25,526760
33.40,526760
33.56,526760
33.71,526760
33.87,526760
34.02,546760
34.17,546760
34.32,546760
34.48,546760
34.63,546760
34.78,546760
34.94,546760
35.09,540790
35.25,540790
35.39,540790
35.55,540790
35.70,540790
35.86,540790
36.01,558790
36.16,560790
36.31,560790
36.46,560790
36.61,560790
36.76,560790
36.91,560790
37.07,580790
37.24,580790
37.39,580790
37.55,580790
37.72,580790
37.87,580790
38.03,600790
38.19,600790
38.34,600790
38.49,600790
38.64,600790
38.80,600790
38.95,600790
39.11,620790
39.25,620790
39.40,620790
39.57,620790
39.72,620790
39.87,620790
40.01,613945
40.16,613945
40.32,613945
40.47,613945
40.62,613945
40.78,613945
40.95,613945
41.12,633945
41.26,633945
41.41,633945
41.56,633945
41.71,633945
41.86,633945
42.01,652945
42.16,653945
42.31,653945
42.46,653945
42.61,653945
42.76,653945
42.91,653945
43.06,673945
43.21,673945
43.39,673945
43.54,673945
43.72,673945
43.87,673945
44.04,693945
44.20,693945
44.37,693945
44.52,693945
44.68,693945
44.85,693945
45.00,686610
45.16,687610
45.32,687610
45.47,687610
45.63,687610
45.78,687610
45.94,687610
46.09,707610
46.24,707610
46.39,707610
46.55,707610
46.70,707610
46.85,707610
47.00,724610
47.16,727610
47.31,727610
47.46,727610
47.60,727610
47.75,727610
47.90,727610
48.05,747610
48.20,747610
48.35,747610
48.50,747610
48.65,747610
48.82,747610
48.98,751610
49.13,767610
49.29,767610
49.44,767610
49.60,767610
49.75,767610
49.91,767610
50.06,761100
50.21,761100
50.36,761100
50.50,761100
50.66,761100
50.81,761100
50.95,761100
51.10,781100
51.25,781100
51.41,781100
51.56,781100
51.71,781100
51.86,781100
52.03,801100
52.17,801100
52.32,801100
52.47,801100
52.62,801100
52.77,801100
52.92,801100
53.07,821100
53.22,821100
53.37,821100
53.52,821100
53.67,821100
53.82,821100
53.98,825100
54.13,841100
54.28,841100
54.43,841100
54.59,841100
54.74,841100
54.89,841100
55.04,833539
55.19,833539
55.34,833539
55.49,833539
55.64,833539
55.81,833539
55.96,833539
56.11,853539
56.25,853539
56.40,853539
56.56,853539
56.71,853539
56.86,853539
57.01,871539
57.16,873539
57.31,873539
57.45,873539
57.60,873539
57.75,873539
57.90,873539
58.06,893539
58.20,893539
58.36,893539
58.51,893539
58.66,893539
58.81,893539
58.96,893539
59.11,913539
59.26,913539
59.42,913539
59.58,913539
59.73,913539
59.88,913539
60.03,906189
60.19,906189
60.34,906189
60.49,906189
60.64,906189
60.80,906189
60.96,906189
61.12,926189
61.27,926189
61.42,926189
61.57,926189
61.72,926189
61.88,926189
62.03,946189
62.18,946189
62.33,946189
62.48,946189
62.64,946189
62.79,946189
62.95,946189
63.09,966189
63.24,966189
63.39,966189
63.56,966189
63.71,966189
63.88,966189
64.03,986189
64.19,986189
64.34,986189
64.49,986189
64.64,986189
64.80,986189
64.95,986189
65.10,978508
65.25,978508
65.40,978508
65.56,978508
65.71,978508
65.86,978508
66.02,998508
66.17,998508
66.32,998508
66.47,998508
66.63,998508
66.78,998508
66.95,998508
67.10,1018508
67.24,1018508
67.40,1018508
67.55,1018508
67.70,1018508
67.85,1018508
68.01,1036508
68.16,1038508
68.31,1038508
68.47,1038508
68.62,1038508
68.77,1038508
68.92,1038508
69.07,1058508
69.22,1058508
69.37,1058508
69.52,1058508
69.68,1058508
69.83,1058508
69.98,1062508
70.13,1051272
70.30,1051272
70.45,1051272
70.60,1051272
70.76,1051272
70.91,1051272
71.06,1071272
71.21,1071272
71.36,1071272
71.51,1071272
71.66,1071272
71.82,1071272
71.98,1074272
72.13,1091272
72.28,1091272
72.44,1091272
72.59,1091272
72.74,1091272
72.89,1091272
73.05,1111272
73.20,1111272
73.35,1111272
73.50,1111272
73.65,1111272
73.81,1111272
73.96,1111272
74.12,1131272
74.27,1131272
74.41,1131272
74.57,1131272
74.72,1131272
74.87,1131272
75.02,1124208
75.17,1124208
75.32,1124208
75.48,1124208
75.64,1124208
75.81,1124208
75.96,1124208
76.11,1144208
76.26,1144208
76.41,1144208
76.56,1144208
76.73,1144208
76.89,1144208
77.05,1164208
77.21,1164208
77.36,1164208
77.52,1164208
77.67,1164208
77.82,1164208
77.98,1170208
78.14,1184208
78.29,1184208
78.45,1184208
78.60,1184208
78.76,1184208
78.92,1184208
79.08,1204208
79.24,1204208
79.39,1204208
79.55,1204208
79.71,1204208
79.87,1204208
80.04,1199471
80.20,1199471
80.35,1199471
80.51,1199471
80.66,1199471
80.82,1199471
80.97,1201471
81.13,1219471
81.29,1219471
81.45,1219471
81.60,1219471
81.77,1219471
81.93,1219471
82.08,1239471
82.24,1239471
82.40,1239471
82.56,1239471
82.72,1239471
82.88,1239471
83.05,1259471
83.21,1259471
83.37,1259471
83.53,1259471
83.69,1259471
83.85,1259471
84.00,1277471
84.16,1279471
84.31,1279471
84.47,1279471
84.62,1279471
84.78,1279471
84.93,1279471
85.09,1275092
85.25,1275092
85.40,1275092
85.56,1275092
85.72,1275092
85.87,1275092
86.03,1295092
86.18,1295092
86.34,1295092
86.51,1295092
86.66,1295092
86.81,1295092
86.97,1295092
87.12,1315092
87.28,1315092
87.43,1315092
87.59,1315092
87.75,1315092
87.91,1315092
88.07,1335092
88.23,1335092
88.38,1335092
88.54,1335092
88.69,1335092
88.85,1335092
89.01,1355092
89.17,1355092
89.33,1355092
89.49,1355092
89.64,1355092
89.80,1355092
89.96,1355092
90.11,1351016
90.27,1351016
90.43,1351016
90.61,1351016
90.78,1351016
90.94,1351016
91.10,1371016
91.26,1371016
91.41,1371016
91.58,1371016
91.74,1371016
91.90,1371016
92.05,1391016
92.21,1391016
92.36,1391016
92.52,1391016
92.67,1391016
92.83,1391016
92.99,1400016
93.14,1411016
93.30,1411016
93.46,1411016
93.61,1411016
93.77,1411016
93.93,1411016
94.09,1431016
94.24,1431016
94.40,1431016
94.56,1431016
94.72,1431016
94.88,1431016
95.04,1427016
95.20,1427016
95.35,1427016
95.51,1427016
95.67,1427016
95.82,1427016
95.98,1432016
96.14,1447016
96.29,1447016
96.45,1447016
96.61,1447016
96.76,1447016
96.92,1447016
97.07,1467016
97.23,1467016
97.39,1467016
97.55,1467016
97.71,1467016
97.88,1467016
98.04,1487016
98.20,1487016
98.36,1487016
98.53,1487016
98.69,1487016
98.85,1487016
99.01,1507016
99.18,1507016
99.34,1507016
99.50,1507016
99.66,1507016
99.82,1507016
99.97,1510016
100.13,1503388
100.30,1503388
100.45,1503388
100.61,1503388
100.76,1503388
100.92,1503388
101.08,1523388
101.23,1523388
101.40,1523388
101.55,1523388
101.72,1523388
101.87,1523388
102.03,1543388
102.19,1543388
102.35,1543388
102.52,1543388
102.68,1543388
102.84,1543388
103.01,1562388
103.17,1563388
103.32,1563388
103.48,1563388
103.65,1563388
103.80,1563388
103.96,1563388
104.12,1583388
104.28,1583388
104.45,1583388
104.61,1583388
104.78,1583388
104.94,1583388
105.10,1579376
105.25,1579376
105.42,1579376
105.57,1579376
105.73,1579376
105.90,1579376
106.05,1599376
106.21,1599376
106.37,1599376
106.53,1599376
106.69,1599376
106.85,1599376
107.00,1613376
107.16,1619376
107.31,1619376
107.47,1619376
107.62,1619376
107.78,1619376
107.94,1619376
108.09,1639376
108.25,1639376
108.41,1639376
108.58,1639376
108.74,1639376
108.90,1639376
109.05,1659376
109.21,1659376
109.37,1659376
109.53,1659376
109.68,1659376
109.84,1659376
110.00,1649688
110.16,1655688
110.32,1655688
110.48,1655688
110.64,1655688
110.79,1655688
110.95,1655688
111.10,1675688
111.26,1675688
111.41,1675688
111.57,1675688
111.72,1675688
111.88,1675688
112.03,1695688
112.19,1695688
112.35,1695688
112.50,1695688
112.66,1695688
112.81,1695688
112.97,1695688
113.12,1715688
113.28,1715688
113.44,1715688
113.60,1715688
113.76,1715688
113.93,1715688
114.09,1735688
114.25,1735688
114.40,1735688
114.57,1735688
114.74,1735688
114.89,1735688
115.05,1731894
115.21,1731894
115.38,1731894
115.54,1731894
115.71,1731894
115.87,1731894
116.03,1751894
116.20,1751894
116.36,1751894
116.52,1751894
116.68,1751894
116.84,1751894
117.00,1768894
117.16,1771894
117.32,1771894
117.47,1771894
117.63,1771894
117.78,1771894
117.94,1771894
118.09,1791894
118.25,1791894
118.41,1791894
118.57,1791894
118.72,1791894
118.88,1791894
119.04,1811894
119.19,1811894
119.35,1811894
119.51,1811894
119.67,1811894
119.84,1811894
120.00,1805334
120.16,1808334
120.32,1808334
120.47,1808334
120.63,1808334
120.78,1808334
120.93,1808334
121.08,1828334
121.24,1828334
121.39,1828334
121.54,1828334
121.70,1828334
121.85,1828334
122.00,1841334
122.15,1848334
122.31,1848334
122.46,1848334
122.61,1848334
122.77,1848334
122.92,1848334
123.08,1868334
123.23,1868334
123.38,1868334
123.54,1868334
123.71,1868334
123.86,1868334
124.01,1888334
124.17,1888334
124.32,1888334
124.47,1888334
124.62,1888334
124.78,1888334
124.94,1888334
125.11,1882441
125.26,1882441
125.43,1882441
125.59,1882441
125.74,1882441
125.89,1882441
126.04,1902441
126.19,1902441
126.34,1902441
126.49,1902441
126.65,1902441
126.80,1902441
126.95,1902441
127.10,1922441
127.25,1922441
127.40,1922441
127.56,1922441
127.71,1922441
127.86,1922441
128.01,1942441
128.17,1942441
128.32,1942441
128.47,1942441
128.62,1942441
128.77,1942441
128.92,1942441
129.07,1962441
129.22,1962441
129.38,1962441
129.55,1962441
129.70,1962441
129.85,1962441
130.00,1952362
130.15,1956362
130.30,1956362
130.45,1956362
130.61,1956362
130.76,1956362
130.91,1956362
131.08,1976362
131.23,1976362
131.38,1976362
131.54,1976362
131.69,1976362
131.84,1976362
131.99,1988362
132.15,1996362
132.30,1996362
132.46,1996362
132.61,1996362
132.76,1996362
132.91,1996362
133.06,2016362
133.22,2016362
133.37,2016362
133.52,2016362
133.67,2016362
133.83,2016362
133.98,2022362
134.14,2036362
134.29,2036362
134.44,2036362
134.60,2036362
134.75,2036362
134.90,2036362
135.06,2030792
135.21,2030792
135.36,2030792
135.51,2030792
135.67,2030792
135.83,2030792
135.98,2036792
136.13,2050792
136.29,2050792
136.44,2050792
136.59,2050792
136.75,2050792
136.90,2050792
137.05,2070792
137.21,2070792
137.37,2070792
137.52,2070792
137.67,2070792
137.83,2070792
137.98,2077792
138.14,2090792
138.29,2090792
138.45,2090792
138.60,2090792
138.75,2090792
138.91,2090792
139.06,2110792
139.21,2110792
139.37,2110792
139.52,2110792
139.67,2110792
139.83,2110792
139.98,2112792
140.13,2104861
140.28,2104861
140.43,2104861
140.58,2104861
140.73,2104861
140.88,2104861
141.04,2124861
141.19,2124861
141.35,2124861
141.50,2124861
141.65,2124861
141.81,2124861
141.96,2124861
142.11,2144861
142.26,2144861
142.41,2144861
142.56,2144861
142.71,2144861
142.86,2144861
143.01,2164861
143.16,2164861
143.32,2164861
143.47,2164861
143.62,2164861
143.77,2164861
143.93,2164861
144.08,2184861
144.23,2184861
144.39,2184861
144.54,2184861
144.69,2184861
144.84,2184861
144.99,2167710
145.14,2178710
145.29,2178710
145.45,2178710
145.60,2178710
145.75,2178710
145.90,2178710
146.05,2198710
146.20,2198710
146.37,2198710
146.53,2198710
146.68,2198710
146.84,2198710
146.99,2207710
147.14,2218710
147.29,2218710
147.45,2218710
147.61,2218710
147.77,2218710
147.93,2218710
148.09,2238710
148.24,2238710
148.40,2238710
148.56,2238710
148.72,2238710
148.87,2238710
149.04,2258710
149.20,2258710
149.37,2258710
149.53,2258710
149.68,2258710
149.84,2258710
150.00,2250992
150.17,2253992
150.33,2253992
150.50,2253992
150.67,2253992
150.84,2253992
151.00,2267992
151.16,2273992
151.31,2273992
151.47,2273992
151.62,2273992
151.77,2273992
151.94,2273992
152.11,2293992
152.26,2293992
152.43,2293992
152.58,2293992
152.74,2293992
152.89,2293992
153.06,2313992
153.22,2313992
153.37,2313992
153.52,2313992
153.67,2313992
153.82,2313992
153.97,2319992
154.14,2333992
154.30,2333992
154.46,2333992
154.62,2333992
154.77,2333992
154.93,2333992
155.08,2329351
155.23,2329351
155.40,2329351
155.55,2329351
155.71,2329351
155.86,2329351
156.01,2349351
156.17,2349351
156.32,2349351
156.50,2349351
156.65,2349351
156.80,2349351
156.96,2349351
157.11,2369351
157.27,2369351
157.42,2369351
157.58,2369351
157.73,2369351
157.88,2369351
158.04,2389351
158.19,2389351
158.34,2389351
158.49,2389351
158.66,2389351
158.82,2389351
158.97,2390351
159.13,2409351
159.28,2409351
159.44,2409351
159.59,2409351
159.75,2409351
159.90,2409351
160.05,2404045
160.21,2404045
160.36,2404045
160.52,2404045
160.69,2404045
160.84,2404045
161.00,2419045
161.15,2424045
161.31,2424045
161.46,2424045
161.61,2424045
161.77,2424045
161.92,2424045
162.07,2444045
162.23,2444045
162.38,2444045
162.53,2444045
162.69,2444045
162.85,2444045
163.00,2457045
163.15,2464045
163.31,2464045
163.46,2464045
163.62,2464045
163.77,2464045
163.93,2464045
164.09,2484045
164.26,2484045
164.42,2484045
164.57,2484045
164.72,2484045
164.89,2484045
165.04,2479032
165.19,2479032
165.34,2479032
165.49,2479032
165.64,2479032
165.80,2479032
165.95,2479032
166.11,2499032
166.28,2499032
166.44,2499032
166.60,2499032
166.76,2499032
166.92,2499032
167.07,2519032
167.23,2519032
167.38,2519032
167.53,2519032
167.68,2519032
167.83,2519032
167.98,2524032
168.13,2539032
168.29,2539032
168.44,2539032
168.59,2539032
168.74,2539032
168.89,2539032
169.05,2559032
169.20,2559032
169.35,2559032
169.51,2559032
169.67,2559032
169.82,2559032
170.00,2547783
170.15,2553783
170.31,2553783
170.47,2553783
170.62,2553783
170.78,2553783
170.94,2553783
171.09,2573783
171.24,2573783
171.40,2573783
171.55,2573783
171.71,2573783
171.87,2573783
172.02,2593783
172.17,2593783
172.33,2593783
172.49,2593783
172.64,2593783
172.79,2593783
172.94,2593783
173.09,2613783
173.25,2613783
173.40,2613783
173.55,2613783
173.71,2613783
173.86,2613783
174.01,2633783
174.17,2633783
174.32,2633783
174.47,2633783
174.62,2633783
174.79,2633783
174.95,2633783
175.10,2628423
175.26,2628423
175.41,2628423
175.56,2628423
175.71,2628423
175.86,2628423
176.02,2648423
176.17,2648423
176.32,2648423
176.47,2648423
176.63,2648423
176.78,2648423
176.93,2648423
177.09,2668423
177.25,2668423
177.40,2668423
177.56,2668423
177.72,2668423
177.87,2668423
178.02,2688423
178.18,2688423
178.33,2688423
178.48,2688423
178.63,2688423
178.79,2688423
178.94,2688423
179.09,2708423
179.24,2708423
179.39,2708423
179.56,2708423
179.71,2708423
179.88,2708423
180.03,2702279
180.19,2702279
180.34,2702279
180.50,2702279
180.66,2702279
180.82,2702279
180.97,2703279
181.13,2722279
181.27,2722279
181.44,2722279
181.60,2722279
181.75,2722279
181.91,2722279
182.06,2742279
182.21,2742279
182.37,2742279
182.52,2742279
182.68,2742279
182.85,2742279
183.00,2757279
183.16,2762279
183.32,2762279
183.48,2762279
183.63,2762279
183.80,2762279
183.96,2762279
184.11,2782279
184.28,2782279
184.44,2782279
184.60,2782279
184.76,2782279
184.92,2782279
185.09,2777779
185.25,2777779
185.40,2777779
185.56,2777779
185.72,2777779
185.87,2777779
186.03,2797779
186.19,2797779
186.36,2797779
186.52,2797779
186.68,2797779
186.84,2797779
