elapsed,lag
0.36,20000
0.50,20000
0.64,20000
0.77,20000
0.90,20000
1.04,30000
1.17,30000
1.30,30000
1.44,30000
1.57,30000
1.70,30000
1.84,30000
1.97,30000
2.11,40000
2.24,40000
2.37,40000
2.51,40000
2.64,40000
2.78,40000
2.91,40000
3.05,50000
3.19,50000
3.33,50000
3.47,50000
3.60,50000
3.73,50000
3.87,50000
4.00,50000
4.13,60000
4.27,60000
4.40,60000
4.54,60000
4.67,60000
4.81,60000
4.94,60000
5.07,70000
5.21,70000
5.34,0
5.47,0
5.61,0
5.74,0
5.87,0
6.00,2000
6.14,10000
6.27,10000
6.40,10000
6.54,10000
6.67,10000
6.80,10000
6.93,10000
7.07,20000
7.20,20000
7.34,20000
7.47,20000
7.61,20000
7.74,20000
7.87,20000
8.00,22000
8.14,30000
8.27,30000
8.40,30000
8.54,30000
8.67,30000
8.82,30000
8.95,30000
9.08,40000
9.21,40000
9.35,40000
9.48,40000
9.61,40000
9.75,40000
9.88,40000
10.01,47000
10.14,50000
10.28,50000
10.42,0
10.55,0
10.69,0
10.82,0
10.96,0
11.10,10000
11.24,10000
11.38,10000
11.52,10000
11.66,10000
11.80,10000
11.94,10000
12.08,20000
12.21,20000
12.35,20000
12.49,20000
12.62,20000
12.76,20000
12.89,20000
13.04,30000
13.18,30000
13.31,30000
13.45,30000
13.58,30000
13.72,30000
13.86,30000
13.99,30000
14.13,40000
14.26,40000
14.40,40000
14.54,40000
14.67,40000
14.80,40000
14.94,40000
15.07,50000
15.21,50000
15.34,0
15.47,0
15.61,0
15.74,0
15.87,0
16.01,3000
16.14,10000
16.27,10000
16.41,10000
16.55,10000
16.68,10000
16.82,10000
16.95,10000
17.10,20000
17.23,20000
17.37,20000
17.50,20000
17.64,20000
17.77,20000
17.91,20000
18.05,30000
18.18,30000
18.32,30000
18.46,30000
18.59,30000
18.73,30000
18.86,30000
19.00,30000
19.13,40000
19.26,40000
19.40,40000
19.54,40000
19.67,40000
19.80,40000
19.94,40000
20.08,50000
20.21,50000
20.35,0
20.49,0
20.62,0
20.76,0
20.89,0
21.02,10000
21.16,10000
21.31,10000
21.45,10000
21.58,10000
21.72,10000
21.85,10000
21.99,10000
22.12,20000
22.26,20000
22.40,20000
22.53,20000
22.67,20000
22.80,20000
22.94,20000
23.07,30000
23.21,30000
23.35,30000
23.48,30000
23.62,30000
23.75,30000
23.89,30000
24.02,40000
24.16,40000
24.31,40000
24.45,40000
24.58,40000
24.72,40000
24.85,40000
24.99,40000
25.12,50000
25.26,50000
25.39,0
25.53,0
25.67,0
25.80,0
25.93,0
26.07,10000
26.20,10000
26.34,10000
26.48,10000
26.61,10000
26.75,10000
26.88,10000
27.01,20000
27.15,20000
27.28,20000
27.42,20000
27.56,20000
27.69,20000
27.83,20000
27.97,20000
28.10,30000
28.25,30000
28.38,30000
28.52,30000
28.65,30000
28.79,30000
28.93,30000
29.07,40000
29.20,40000
29.33,40000
29.47,40000
29.61,40000
29.74,40000
29.87,40000
30.01,44000
30.14,50000
30.28,50000
30.41,0
30.55,0
30.69,0
30.82,0
30.95,0
31.09,10000
31.22,10000
31.36,10000
31.49,10000
31.63,10000
31.76,10000
31.90,10000
32.03,20000
32.16,20000
32.31,20000
32.44,20000
32.58,20000
32.71,20000
32.85,20000
32.98,20000
33.12,30000
33.26,30000
33.39,30000
33.53,30000
33.66,30000
33.80,30000
33.93,30000
34.07,40000
34.20,40000
34.34,40000
34.48,40000
34.61,40000
34.74,40000
34.88,40000
35.01,50000
35.16,50000
35.29,50000
35.43,0
35.57,0
35.70,0
35.84,0
35.97,0
36.11,10000
36.24,10000
36.38,10000
36.51,10000
36.65,10000
36.79,10000
36.92,10000
37.06,20000
37.19,20000
37.33,20000
37.46,20000
37.61,20000
37.74,20000
37.87,20000
38.01,30000
38.15,30000
38.28,30000
38.42,30000
38.56,30000
38.70,30000
38.83,30000
38.97,30000
39.10,40000
39.24,40000
39.38,40000
39.51,40000
39.65,40000
39.78,40000
39.91,40000
40.05,50000
40.19,50000
40.33,50000
40.46,0
40.60,0
