elapsed,lag
0.37,200000
0.50,200000
0.65,200000
0.79,200000
0.93,200000
1.07,256000
1.20,300000
1.34,300000
1.47,300000
1.61,300000
1.74,300000
1.88,300000
2.02,319000
2.15,400000
2.29,400000
2.42,400000
2.57,400000
2.70,400000
2.83,400000
2.98,400000
3.11,494000
3.25,500000
3.38,500000
3.52,500000
3.66,500000
3.80,500000
3.94,500000
4.07,549000
4.20,600000
4.34,600000
4.48,600000
4.61,600000
4.75,600000
4.90,600000
5.04,636000
5.18,700000
5.31,700000
5.45,322500
5.59,322500
5.72,322500
5.86,322500
6.00,330500
6.14,404500
6.28,422500
6.42,422500
6.56,422500
6.70,422500
6.84,422500
6.98,422500
7.12,503500
7.27,522500
7.42,522500
7.56,522500
7.70,522500
7.84,522500
7.99,526500
8.13,618500
8.27,622500
8.41,622500
8.56,622500
8.70,622500
8.85,622500
9.00,634500
9.14,722500
9.28,722500
9.42,722500
9.57,722500
9.72,722500
9.86,722500
10.00,733500
10.14,820500
10.29,822500
10.43,640500
10.57,640500
10.71,640500
10.85,640500
11.00,653500
11.15,740500
11.29,740500
11.43,740500
11.59,740500
11.73,740500
11.86,740500
12.00,753500
12.15,833500
12.29,840500
12.43,840500
12.58,840500
12.72,840500
12.86,840500
13.00,849500
13.14,931500
13.28,940500
13.43,940500
13.57,940500
13.72,940500
13.88,940500
14.02,961500
14.17,1040500
14.31,1040500
14.46,1040500
14.59,1040500
14.74,1040500
14.88,1040500
15.03,1067500
15.17,1140500
15.31,1140500
15.46,964500
15.60,964500
15.73,964500
15.87,964500
16.01,982500
16.16,1064500
16.30,1064500
16.43,1064500
16.57,1064500
16.71,1064500
16.85,1064500
16.99,1071500
17.14,1161500
17.28,1164500
17.42,1164500
17.55,1164500
17.69,1164500
17.83,1164500
17.98,1164500
18.12,1238500
18.25,1264500
18.39,1264500
18.53,1264500
18.67,1264500
18.82,1264500
18.96,1264500
19.10,1340500
19.24,1364500
19.38,1364500
19.52,1364500
19.67,1364500
19.80,1364500
19.94,1364500
20.08,1424500
20.22,1464500
20.36,1464500
20.50,1278500
20.65,1278500
20.78,1278500
20.92,1278500
21.06,1319500
21.20,1378500
21.34,1378500
21.48,1378500
21.62,1378500
21.77,1378500
21.90,1378500
22.04,1415500
22.18,1478500
22.33,1478500
22.47,1478500
22.61,1478500
22.76,1478500
22.91,1478500
23.05,1515500
23.19,1578500
23.33,1578500
23.48,1578500
23.62,1578500
23.78,1578500
23.92,1578500
24.06,1628500
24.20,1678500
24.34,1678500
24.50,1678500
24.65,1678500
24.79,1678500
24.93,1678500
25.07,1726500
25.21,1778500
25.36,1778500
25.50,1592000
25.64,1592000
25.78,1592000
25.92,1592000
26.06,1638000
26.20,1692000
26.34,1692000
26.48,1692000
26.62,1692000
26.77,1692000
26.91,1692000
27.06,1734000
27.20,1792000
27.34,1792000
27.48,1792000
27.62,1792000
27.76,1792000
27.90,1792000
28.04,1828000
28.19,1892000
28.33,1892000
28.48,1892000
28.61,1892000
28.75,1892000
28.90,1892000
29.05,1927000
29.19,1992000
29.32,1992000
29.47,1992000
29.61,1992000
29.76,1992000
29.89,1992000
30.04,2024000
30.18,2092000
30.32,2092000
30.46,1908000
30.60,1908000
30.74,1908000
30.88,1908000
31.01,1933000
31.17,2008000
31.31,2008000
31.45,2008000
31.60,2008000
31.74,2008000
31.89,2008000
32.02,2033000
32.16,2108000
32.30,2108000
32.44,2108000
32.58,2108000
32.72,2108000
32.86,2108000
33.00,2117000
33.14,2208000
33.28,2208000
33.42,2208000
33.56,2208000
33.70,2208000
33.86,2208000
34.01,2223000
34.15,2308000
34.29,2308000
34.43,2308000
34.57,2308000
34.71,2308000
34.86,2308000
35.01,2325000
35.16,2408000
35.31,2408000
35.45,2228500
35.59,2228500
35.74,2228500
35.90,2228500
36.04,2270500
36.19,2328500
36.33,2328500
36.47,2328500
36.62,2328500
36.76,2328500
36.90,2328500
37.04,2361500
37.18,2428500
37.33,2428500
37.48,2428500
37.62,2428500
37.76,2428500
37.91,2428500
38.05,2464500
38.19,2528500
38.33,2528500
38.47,2528500
38.61,2528500
38.75,2528500
38.90,2528500
39.05,2563500
39.19,2628500
39.32,2628500
39.47,2628500
39.61,2628500
39.76,2628500
39.90,2628500
40.04,2661500
40.19,2728500
40.33,2728500
40.47,2728500
40.63,2547500
40.76,2547500
40.90,2547500
41.06,2587500
41.19,2647500
41.33,2647500
41.47,2647500
41.61,2647500
41.75,2647500
41.89,2647500
42.03,2674500
42.17,2747500
42.31,2747500
42.45,2747500
