elapsed,lag
71.72,3994
71.89,3994
72.05,5994
72.20,5994
72.36,5994
72.51,5994
72.67,5994
72.83,5994
72.98,5994
73.14,7994
73.29,7994
73.45,7994
73.60,7994
73.76,7994
73.92,7994
74.07,9994
74.22,9994
74.38,9994
74.54,9994
74.70,9994
74.85,9994
75.01,1932
75.16,1932
75.32,1932
75.48,1932
75.64,1932
75.79,1932
75.95,1932
76.10,3932
76.25,3932
76.41,3932
76.57,3932
76.72,3932
76.87,3932
77.02,5932
77.18,5932
77.33,5932
77.48,5932
77.63,5932
77.78,5932
77.93,5932
78.08,7932
78.23,7932
78.38,7932
78.53,7932
78.69,7932
78.84,7932
78.99,7932
79.14,9932
79.29,9932
79.44,9932
79.59,9932
79.75,9932
79.90,9932
80.05,1988
80.21,1988
80.36,1988
80.51,1988
80.66,1988
80.81,1988
80.96,1988
81.11,3988
81.26,3988
81.41,3988
81.57,3988
81.72,3988
81.87,3988
82.02,5988
82.17,5988
82.32,5988
82.48,5988
82.64,5988
82.80,5988
82.95,5988
83.11,7988
83.28,7988
83.44,7988
83.60,7988
83.75,7988
83.91,7988
84.08,9988
84.23,9988
84.40,9988
84.56,9988
84.72,9988
84.88,9988
85.04,2000
85.20,2000
85.37,2000
85.54,2000
85.70,2000
85.87,2000
86.02,4000
86.18,4000
86.35,4000
86.51,4000
86.67,4000
86.82,4000
86.98,4000
87.13,6000
87.29,6000
87.45,6000
87.61,6000
87.78,6000
87.94,6000
88.10,8000
88.25,8000
88.42,8000
88.59,8000
88.76,8000
88.91,8000
89.08,10000
89.25,10000
89.40,10000
89.56,10000
89.72,10000
89.89,10000
90.04,1993
90.20,1993
90.35,1993
90.51,1993
90.67,1993
90.83,1993
90.98,1993
91.14,3993
91.30,3993
91.46,3993
91.62,3993
91.80,3993
91.97,3993
92.14,5993
92.31,5993
92.47,5993
92.66,5993
92.83,5993
92.99,5993
93.14,7993
93.29,7993
93.45,7993
93.61,7993
93.78,7993
93.94,7993
94.10,9993
94.26,9993
94.43,9993
94.59,9993
94.74,9993
94.90,9993
95.05,1998
95.21,1998
95.37,1998
95.52,1998
95.68,1998
95.86,1998
96.01,3998
96.16,3998
96.32,3998
96.47,3998
96.63,3998
96.79,3998
96.94,3998
97.09,5998
97.25,5998
97.41,5998
97.57,5998
97.72,5998
97.88,5998
98.03,7998
98.18,7998
98.35,7998
98.51,7998
98.67,7998
98.82,7998
98.97,7998
99.12,9998
99.27,9998
99.42,9998
99.59,9998
99.73,9998
99.88,9998
100.03,1975
100.18,1975
100.33,1975
100.49,1975
100.65,1975
100.80,1975
100.95,1975
101.10,3975
101.25,3975
101.41,3975
101.56,3975
101.71,3975
101.86,3975
102.01,5975
102.16,5975
102.31,5975
102.46,5975
102.61,5975
102.76,5975
102.91,5975
103.06,7975
103.21,7975
103.38,7975
103.53,7975
103.68,7975
103.83,7975
103.98,7975
104.13,9975
104.28,9975
104.43,9975
104.58,9975
104.74,9975
104.90,9975
105.06,2000
105.22,2000
105.37,2000
105.53,2000
105.69,2000
105.85,2000
106.00,4000
106.16,4000
106.31,4000
106.47,4000
106.63,4000
106.79,4000
106.95,4000
107.10,6000
107.26,6000
107.41,6000
107.57,6000
107.73,6000
107.89,6000
108.04,8000
108.22,8000
108.38,8000
108.53,8000
108.71,8000
108.88,8000
109.04,10000
109.20,10000
109.36,10000
109.52,10000
109.68,10000
109.85,10000
110.00,1970
110.15,1970
110.31,1970
110.47,1970
110.63,1970
110.79,1970
110.95,1970
111.12,3970
111.27,3970
111.44,3970
111.59,3970
111.77,3970
111.93,3970
112.09,5970
112.24,5970
112.41,5970
112.57,5970
112.73,5970
112.88,5970
113.04,7970
113.19,7970
113.35,7970
113.51,7970
113.68,7970
113.84,7970
113.99,9970
114.16,9970
114.31,9970
114.46,9970
114.63,9970
114.78,9970
114.94,9970
115.09,1970
115.24,1970
115.39,1970
115.55,1970
115.71,1970
115.86,1970
116.01,3970
116.17,3970
116.32,3970
116.47,3970
116.63,3970
116.80,3970
116.95,5970
117.48,5970
117.64,5970
117.80,5970
117.96,5970
118.11,7970
118.27,7970
118.43,7970
118.59,7970
118.75,7970
118.91,7970
119.07,9970
119.22,9970
119.38,9970
119.54,9970
119.70,9970
119.87,9970
120.02,2000
120.17,2000
120.33,2000
120.49,2000
120.65,2000
120.80,2000
120.97,2000
121.12,4000
121.27,4000
121.43,4000
121.58,4000
121.73,4000
121.88,4000
122.03,6000
122.18,6000
122.33,6000
122.48,6000
122.63,6000
122.78,6000
122.93,6000
123.08,8000
123.23,8000
123.38,8000
123.54,8000
123.69,8000
123.84,8000
123.99,10000
124.14,10000
124.30,10000
124.45,10000
124.60,10000
124.77,10000
124.93,10000
125.08,1993
125.24,1993
125.38,1993
125.54,1993
125.69,1993
125.84,1993
125.99,1993
126.14,3993
126.30,3993
126.45,3993
126.60,3993
126.76,3993
126.92,3993
127.07,5993
127.22,5993
127.37,5993
127.53,5993
127.69,5993
127.84,5993
128.00,7993
128.15,7993
128.31,7993
128.47,7993
128.63,7993
128.80,7993
128.96,7993
129.12,9993
129.28,9993
129.44,9993
129.61,9993
129.77,9993
129.93,9993
130.09,2000
130.24,2000
130.40,2000
130.57,2000
130.73,2000
130.89,2000
131.05,4000
131.20,4000
131.36,4000
131.53,4000
131.69,4000
131.85,4000
132.00,6000
132.16,6000
132.31,6000
132.47,6000
132.64,6000
132.80,6000
132.96,6000
133.13,8000
133.29,8000
133.45,8000
133.61,8000
133.77,8000
133.93,8000
134.10,10000
134.27,10000
134.44,10000
134.61,10000
134.77,10000
134.94,10000
135.10,1997
135.27,1997
135.42,1997
135.58,1997
135.73,1997
135.89,1997
136.04,3997
136.20,3997
136.36,3997
136.51,3997
136.68,3997
136.84,3997
136.99,5997
137.15,5997
137.30,5997
137.46,5997
137.62,5997
137.78,5997
137.93,5997
138.09,7997
138.26,7997
138.41,7997
138.57,7997
138.72,7997
138.88,7997
139.04,9997
139.20,9997
139.38,9997
139.54,9997
139.71,9997
139.87,9997
140.03,2000
140.19,2000
140.35,2000
140.51,2000
140.67,2000
140.82,2000
140.99,4000
141.15,4000
141.31,4000
141.47,4000
141.62,4000
141.78,4000
141.94,4000
142.10,6000
142.26,6000
142.43,6000
142.59,6000
142.77,6000
142.93,6000
143.08,8000
143.23,8000
143.38,8000
143.53,8000
143.69,8000
143.84,8000
143.99,9000
144.14,10000
144.29,10000
144.44,10000
144.59,10000
144.75,10000
144.89,10000
145.04,2000
145.19,2000
145.34,2000
145.50,2000
145.65,2000
145.80,2000
145.95,2000
146.10,4000
146.26,4000
146.41,4000
146.56,4000
146.72,4000
146.87,4000
147.02,6000
147.18,6000
147.33,6000
147.49,6000
147.64,6000
147.79,6000
147.94,6000
148.09,8000
148.24,8000
148.39,8000
148.55,8000
148.71,8000
148.86,8000
149.02,10000
149.17,10000
149.33,10000
149.48,10000
149.64,10000
149.82,10000
149.99,12000
150.14,1991
150.30,1991
150.45,1991
150.61,1991
150.78,1991
150.94,1991
151.11,3991
151.26,3991
151.42,3991
151.58,3991
151.75,3991
151.91,3991
152.06,5991
152.22,5991
152.38,5991
152.54,5991
152.70,5991
152.86,5991
153.02,7991
153.17,7991
153.33,7991
153.49,7991
153.65,7991
153.81,7991
153.97,7991
154.13,9991
154.28,9991
154.44,9991
154.60,9991
154.76,9991
154.91,9991
155.07,1995
155.23,1995
155.40,1995
155.55,1995
155.72,1995
155.88,1995
156.05,3995
156.22,3995
156.38,3995
156.56,3995
156.73,3995
156.89,3995
157.06,5995
157.21,5995
157.38,5995
157.55,5995
157.71,5995
157.87,5995
158.04,7995
158.20,7995
158.36,7995
158.54,7995
158.71,7995
158.87,7995
159.04,9995
159.20,9995
159.37,9995
159.54,9995
159.72,9995
159.89,9995
160.05,1991
160.22,1991
160.38,1991
160.55,1991
160.72,1991
160.88,1991
161.04,3991
161.19,3991
161.35,3991
161.51,3991
161.68,3991
161.84,3991
161.99,5991
162.15,5991
162.30,5991
162.47,5991
162.63,5991
162.79,5991
162.95,5991
163.11,7991
163.26,7991
163.42,7991
163.58,7991
163.73,7991
163.89,7991
164.05,9991
164.20,9991
164.35,9991
164.53,9991
164.68,9991
164.84,9991
164.99,11991
165.14,2000
165.29,2000
165.44,2000
165.59,2000
165.74,2000
165.90,2000
166.04,4000
166.19,4000
166.35,4000
166.50,4000
166.65,4000
166.81,4000
166.96,4000
167.11,6000
167.26,6000
167.43,6000
167.58,6000
167.73,6000
167.88,6000
168.03,8000
168.18,8000
168.35,8000
168.50,8000
168.65,8000
168.80,8000
168.95,8000
169.10,10000
169.25,10000
169.40,10000
169.55,10000
169.70,10000
169.85,10000
170.00,1981
170.15,1981
170.29,1981
170.44,1981
170.60,1981
170.75,1981
170.90,1981
171.05,3981
171.21,3981
171.36,3981
171.52,3981
171.68,3981
171.83,3981
171.99,5981
172.15,5981
172.31,5981
172.47,5981
172.65,5981
172.82,5981
172.98,5981
173.14,7981
173.30,7981
173.46,7981
173.62,7981
173.78,7981
173.94,7981
174.11,9981
174.27,9981
174.43,9981
174.59,9981
174.74,9981
174.91,9981
175.07,2000
175.22,2000
175.38,2000
175.55,2000
175.71,2000
175.87,2000
176.03,4000
176.19,4000
176.34,4000
176.50,4000
176.68,4000
176.84,4000
176.99,6000
177.15,6000
177.30,6000
177.46,6000
177.62,6000
177.79,6000
177.94,6000
178.10,8000
178.26,8000
178.42,8000
178.60,8000
178.76,8000
178.92,8000
179.08,10000
179.24,10000
179.40,10000
179.56,10000
179.72,10000
179.88,10000
180.05,2000
180.20,2000
180.37,2000
180.52,2000
180.69,2000
180.84,2000
180.99,4000
181.15,4000
181.31,4000
181.46,4000
181.61,4000
181.78,4000
181.94,4000
182.11,6000
182.27,6000
182.42,6000
182.58,6000
182.73,6000
182.89,6000
183.06,8000
183.21,8000
183.38,8000
183.55,8000
183.70,8000
183.88,8000
184.05,10000
184.20,10000
184.37,10000
184.54,10000
184.70,10000
184.86,10000
185.02,2000
185.18,2000
185.36,2000
185.52,2000
185.69,2000
185.85,2000
186.03,4000
186.18,4000
186.34,4000
186.49,4000
186.67,4000
186.82,4000
186.98,4000
187.13,6000
187.28,6000
187.43,6000
187.58,6000
187.73,6000
187.88,6000
188.03,8000
188.18,8000
188.32,8000
188.48,8000
188.63,8000
188.78,8000
188.92,8000
189.07,10000
189.23,10000
