elapsed,lag
5.04,2479000
5.18,2590000
5.31,2688000
5.45,2793000
5.59,2880000
5.73,2950000
5.87,2950000
6.01,2957000
6.14,3055000
6.28,3149000
6.41,3261000
6.54,3353000
6.68,3432000
6.81,3450000
6.95,3450000
7.09,3502000
7.22,3602000
7.35,3704000
7.49,3804000
7.62,3899000
7.75,3950000
7.90,3950000
8.04,3975000
8.18,4067000
8.31,4161000
8.45,4263000
8.58,4360000
8.72,4450000
8.85,4450000
8.99,4450000
9.12,4538000
9.26,4645000
9.39,4747000
9.53,4850000
9.66,4950000
9.79,4950000
9.93,4950000
10.06,4436000
10.19,4532000
10.33,4638000
10.46,4737000
10.59,4819000
10.72,4900000
10.86,4900000
10.99,4901000
11.13,4993000
11.27,5092000
11.40,5197000
11.53,5294000
11.67,5393000
11.80,5400000
11.94,5400000
12.07,5451000
12.20,5554000
12.34,5655000
12.47,5753000
12.60,5850000
12.74,5900000
12.88,5900000
13.01,5908000
13.15,6001000
13.28,6092000
13.41,6197000
13.55,6291000
13.68,6390000
13.81,6400000
13.95,6400000
14.08,6453000
14.21,6554000
14.35,6652000
14.48,6752000
14.61,6847000
14.75,6900000
14.88,6900000
15.02,6361000
15.16,6462000
15.29,6566000
15.42,6667000
15.55,6762000
15.69,6848000
15.83,6848000
15.97,6848000
16.10,6929000
16.23,7027000
16.37,7122000
16.50,7231000
16.64,7331000
16.77,7348000
16.90,7348000
17.04,7373000
17.17,7469000
17.30,7566000
17.44,7665000
17.57,7765000
17.70,7848000
17.83,7848000
17.97,7848000
18.11,7916000
18.24,8014000
18.37,8112000
18.51,8213000
18.64,8318000
18.78,8348000
18.91,8348000
19.05,8379000
19.18,8487000
19.31,8591000
19.44,8691000
19.58,8794000
19.71,8848000
19.85,8848000
20.00,8301000
20.14,8389000
20.27,8493000
20.41,8589000
20.54,8690000
20.67,8785000
20.81,8799000
20.94,8799000
21.08,8842000
21.22,8923000
21.37,9008000
21.51,9092000
21.65,9178000
21.79,9261000
21.94,9299000
22.09,9354000
22.24,9441000
22.38,9530000
22.52,9618000
22.66,9701000
22.80,9798000
22.96,9799000
23.11,9869000
23.27,9959000
23.41,10043000
23.55,10125000
23.69,10212000
23.84,10290000
23.98,10301000
24.13,10374000
24.27,10455000
24.41,10541000
24.55,10626000
24.69,10707000
24.84,10787000
24.98,10272336
25.14,10350336
25.29,10438336
25.43,10520336
25.56,10607336
25.71,10693336
25.86,10770336
26.00,10777336
26.15,10860336
26.29,10948336
26.43,11035336
26.57,11132336
26.71,11223336
26.85,11270336
27.00,11280336
27.14,11359336
27.29,11443336
27.43,11525336
27.58,11605336
27.72,11695336
27.86,11770336
28.00,11789336
28.16,11881336
28.30,11967336
28.43,12046336
28.57,12138336
28.71,12203336
28.85,12270336
28.99,12276336
29.14,12367336
29.28,12459336
29.41,12541336
29.55,12622336
29.69,12705336
29.83,12770336
29.97,12770336
30.11,12281789
30.24,12368789
30.38,12466789
30.51,12561789
30.65,12643789
30.78,12705789
30.92,12705789
31.07,12748789
31.20,12836789
31.34,12930789
31.48,13016789
31.62,13100789
31.76,13191789
31.90,13205789
32.04,13244789
32.20,13330789
32.34,13424789
32.47,13517789
32.61,13611789
32.75,13704789
32.88,13705789
33.02,13727789
33.16,13814789
33.31,13906789
33.45,14002789
33.58,14093789
33.72,14174789
33.86,14205789
34.00,14211789
34.14,14308789
34.27,14415789
34.41,14521789
34.54,14626789
34.68,14705789
34.81,14705789
34.95,14705789
35.09,14193592
35.23,14290592
35.37,14384592
35.50,14486592
35.63,14576592
35.77,14641592
35.90,14641592
36.04,14671592
36.17,14766592
36.31,14850592
36.45,14947592
36.58,15040592
36.72,15123592
36.86,15141592
37.02,15167592
37.17,15248592
37.32,15344592
37.45,15434592
37.59,15523592
37.73,15601592
37.87,15641592
38.01,15652592
38.15,15736592
38.28,15829592
38.42,15921592
38.56,16010592
38.69,16099592
38.83,16141592
38.97,16141592
39.11,16215592
39.25,16303592
39.39,16395592
39.53,16492592
39.66,16586592
39.80,16641592
39.94,16641592
40.08,16127655
40.21,16228655
40.35,16314655
40.49,16408655
40.62,16509655
40.76,16582655
40.90,16582655
41.04,16612655
41.18,16703655
41.31,16784655
41.45,16876655
41.60,16968655
41.73,17056655
41.87,17082655
42.02,17103655
42.16,17189655
42.30,17282655
42.44,17377655
42.57,17473655
42.71,17564655
42.85,17582655
43.00,17588655
43.14,17676655
43.27,17769655
43.41,17856655
43.55,17946655
43.68,18041655
43.82,18082655
43.96,18082655
44.10,18137655
44.24,18234655
44.38,18325655
44.51,18414655
44.64,18513655
44.78,18582655
44.92,18582655
45.06,18060062
45.20,18156062
45.34,18250062
45.47,18339062
45.61,18438062
45.75,18516062
45.88,18518062
46.03,18551062
46.17,18641062
46.31,18730062
46.45,18818062
46.58,18908062
46.72,19002062
46.85,19018062
47.01,19034062
47.15,19120062
47.29,19215062
47.43,19305062
47.56,19400062
47.70,19489062
47.83,19518062
47.97,19518062
48.12,19590062
48.26,19685062
48.39,19773062
48.53,19864062
48.66,19952062
48.80,20018062
48.94,20018062
49.09,20077062
49.23,20166062
49.36,20264062
49.50,20361062
49.63,20447062
49.77,20518062
49.90,20518062
50.06,20001295
50.19,20084295
50.33,20183295
50.47,20275295
50.60,20373295
50.74,20456295
50.88,20464295
51.02,20485295
51.16,20582295
51.30,20677295
51.43,20765295
51.57,20857295
51.70,20954295
51.84,20964295
51.99,20964295
52.12,21047295
52.26,21144295
52.40,21234295
52.54,21324295
52.67,21415295
52.80,21464295
52.95,21464295
53.10,21522295
53.24,21614295
53.37,21711295
53.51,21803295
53.65,21895295
53.79,21964295
53.92,21964295
54.06,22004295
54.20,22100295
54.34,22194295
54.48,22290295
54.61,22384295
54.75,22464295
54.88,22464295
55.02,21930680
55.16,22022680
55.30,22118680
55.43,22207680
55.57,22303680
55.70,22392680
55.84,22410680
55.98,22410680
56.12,22491680
56.25,22583680
56.39,22682680
56.52,22778680
56.66,22874680
56.79,22910680
56.94,22910680
57.08,22963680
57.22,23048680
57.36,23145680
57.49,23230680
57.63,23319680
57.77,23410680
57.91,23410680
58.05,23435680
58.18,23512680
58.32,23599680
58.45,23689680
58.59,23788680
58.72,23873680
58.86,23910680
59.00,23914680
59.14,23999680
59.28,24093680
59.42,24182680
59.56,24271680
59.69,24360680
59.83,24410680
59.98,24410680
60.12,23942541
60.26,24040541
60.39,24128541
60.53,24233541
60.66,24318541
60.80,24363541
60.94,24363541
61.08,24405541
61.22,24493541
61.36,24582541
61.49,24672541
61.62,24773541
61.76,24863541
61.90,24863541
62.05,24895541
62.19,24986541
62.33,25086541
62.47,25183541
62.61,25266541
62.75,25361541
62.89,25363541
63.02,25381541
63.16,25478541
63.30,25568541
63.44,25666541
63.57,25757541
63.71,25855541
63.85,25863541
