elapsed,lag
0.10,-1
0.25,-1
0.39,40000
0.54,40000
0.68,40000
0.82,40000
0.97,40000
1.11,60000
1.26,60000
1.41,60000
1.56,60000
1.70,60000
1.87,60000
2.02,80000
2.18,80000
2.34,80000
2.50,80000
2.66,80000
2.83,80000
2.99,93000
3.16,100000
3.32,100000
3.50,100000
3.66,100000
3.84,100000
4.02,120000
4.19,120000
4.35,120000
4.51,120000
4.68,120000
4.85,120000
5.03,86983
5.20,86983
5.36,86983
5.53,86983
5.70,86983
5.87,86983
6.04,106983
6.20,106983
6.37,106983
6.54,106983
6.71,106983
6.87,106983
7.05,126983
7.21,126983
7.39,126983
7.56,126983
7.74,126983
7.92,126983
8.09,146983
8.28,146983
8.46,146983
8.63,146983
8.81,146983
8.98,158983
9.15,166983
9.32,166983
9.50,166983
9.67,166983
9.83,166983
9.99,159939
10.16,165939
10.33,165939
10.50,165939
10.67,165939
10.86,165939
11.03,185939
11.20,185939
11.38,185939
11.54,185939
11.71,185939
11.90,185939
12.09,205939
12.26,205939
12.43,205939
12.61,205939
12.78,205939
12.97,213939
13.14,225939
13.31,225939
13.47,225939
13.64,225939
13.82,225939
14.00,241939
14.17,245939
14.33,245939
14.51,245939
14.70,245939
14.86,245939
15.05,244655
15.21,244655
15.36,244655
15.52,244655
15.69,244655
15.85,244655
16.02,264655
16.17,264655
16.33,264655
16.48,264655
16.65,264655
16.81,264655
16.98,269655
17.14,284655
17.29,284655
17.45,284655
17.61,284655
17.77,284655
17.92,284655
18.08,304655
18.23,304655
18.39,304655
18.55,304655
18.73,304655
18.89,304655
19.05,324655
19.21,324655
19.36,324655
19.52,324655
19.67,324655
19.83,324655
20.00,315121
20.16,319121
20.32,319121
20.48,319121
20.63,319121
20.79,319121
20.95,319121
21.11,339121
21.27,339121
21.43,339121
21.59,339121
21.75,339121
21.91,339121
22.07,359121
22.22,359121
22.38,359121
22.55,359121
22.71,359121
22.88,359121
23.04,379121
23.21,379121
23.38,379121
23.55,379121
23.70,379121
23.86,379121
24.03,399121
24.19,399121
24.36,399121
24.53,399121
24.70,399121
24.86,399121
25.03,395217
25.19,395217
25.36,395217
25.52,395217
25.68,395217
25.85,395217
26.01,415217
26.17,415217
26.33,415217
26.49,415217
26.65,415217
26.81,415217
26.97,415217
27.12,435217
27.28,435217
27.45,435217
27.61,435217
27.76,435217
27.92,435217
28.08,455217
28.24,455217
28.41,455217
28.57,455217
28.73,455217
28.89,455217
29.05,475217
29.21,475217
29.36,475217
29.52,475217
29.68,475217
29.86,475217
30.04,470626
30.20,470626
30.37,470626
30.53,470626
30.69,470626
30.85,470626
31.01,490626
31.18,490626
31.34,490626
31.49,490626
31.66,490626
31.82,490626
31.98,499626
32.15,510626
32.31,510626
32.47,510626
32.63,510626
32.82,510626
32.98,518626
33.15,530626
33.31,530626
33.49,530626
33.64,530626
33.80,530626
33.97,531626
34.12,550626
34.28,550626
34.44,550626
34.60,550626
34.76,550626
34.93,550626
35.11,546994
35.28,546994
35.43,546994
35.60,546994
35.77,546994
35.93,546994
36.10,566994
36.28,566994
36.43,566994
36.59,566994
36.77,566994
36.94,566994
37.09,586994
37.25,586994
37.42,586994
37.57,586994
37.73,586994
37.90,586994
38.05,606994
38.21,606994
38.37,606994
38.53,606994
38.69,606994
38.85,606994
39.00,623994
39.16,626994
39.32,626994
39.48,626994
39.64,626994
39.80,626994
39.95,626994
40.11,621957
40.27,621957
40.43,621957
40.58,621957
40.74,621957
40.90,621957
41.07,641957
41.24,641957
41.40,641957
41.57,641957
41.73,641957
41.89,641957
42.05,661957
42.21,661957
42.37,661957
42.53,661957
42.70,661957
42.86,661957
43.02,681957
43.18,681957
43.34,681957
43.52,681957
43.68,681957
43.84,681957
43.99,694957
44.15,701957
44.31,701957
44.46,701957
44.64,701957
44.79,701957
44.95,701957
45.11,696627
45.28,696627
45.44,696627
45.60,696627
45.77,696627
45.93,696627
46.10,716627
46.26,716627
46.41,716627
46.57,716627
46.73,716627
46.89,716627
47.05,736627
47.22,736627
47.38,736627
47.55,736627
47.70,736627
47.87,736627
48.02,756627
48.18,756627
48.34,756627
48.50,756627
48.66,756627
48.81,756627
48.97,761627
49.14,776627
49.29,776627
49.45,776627
49.61,776627
49.77,776627
49.92,776627
50.08,771554
50.23,771554
50.39,771554
50.55,771554
50.72,771554
50.90,771554
51.07,791554
51.23,791554
51.39,791554
51.55,791554
51.70,791554
51.86,791554
52.02,811554
52.18,811554
52.34,811554
52.50,811554
52.66,811554
52.82,811554
52.98,818554
53.14,831554
53.30,831554
53.48,831554
53.64,831554
53.79,831554
53.96,832554
54.13,851554
54.28,851554
54.44,851554
54.60,851554
54.76,851554
54.92,851554
55.08,847245
55.24,847245
55.40,847245
55.56,847245
55.71,847245
55.87,847245
56.03,867245
56.20,867245
56.36,867245
56.51,867245
56.68,867245
56.85,867245
57.01,886245
57.16,887245
57.32,887245
57.47,887245
57.63,887245
57.80,887245
57.97,888245
58.13,907245
58.30,907245
58.46,907245
58.61,907245
58.77,907245
58.93,907245
59.08,927245
59.24,927245
59.40,927245
59.56,927245
59.72,927245
59.88,927245
60.03,921412
60.20,921412
60.36,921412
