elapsed,lag
0.10,20000
0.24,20000
0.38,20000
0.52,20000
0.67,20000
0.81,20000
0.95,20000
1.10,30000
1.29,30000
1.46,30000
1.73,30000
1.90,30000
2.07,40000
2.23,40000
2.40,40000
2.56,40000
2.72,40000
2.88,40000
3.04,50000
3.20,50000
3.36,50000
3.51,50000
3.66,50000
3.82,50000
3.96,50000
4.12,60000
4.27,60000
4.42,60000
4.57,60000
4.72,60000
4.88,60000
5.03,31168
5.20,31168
5.35,31168
5.50,31168
5.65,31168
5.81,31168
5.98,34168
6.13,41168
6.28,41168
6.44,41168
6.59,41168
6.74,41168
6.89,41168
7.04,51168
7.20,51168
7.36,51168
7.51,51168
7.67,51168
7.82,51168
7.97,51168
8.12,61168
8.26,61168
8.42,61168
8.57,61168
8.73,61168
8.88,61168
9.03,71168
9.18,71168
9.33,71168
9.49,71168
9.64,71168
9.79,71168
9.93,71168
10.08,53243
10.24,53243
10.39,53243
10.54,53243
10.71,53243
10.87,53243
11.03,63243
11.19,63243
11.35,63243
11.51,63243
11.66,63243
11.82,63243
11.98,67243
12.13,73243
12.29,73243
12.45,73243
12.60,73243
12.76,73243
12.92,73243
13.08,83243
13.23,83243
13.39,83243
13.55,83243
13.71,83243
13.86,83243
14.03,93243
14.19,93243
14.35,93243
14.52,93243
14.69,93243
14.85,93243
15.00,78066
15.16,78066
15.32,78066
15.48,78066
15.63,78066
15.79,78066
15.95,78066
16.10,88066
16.26,88066
16.42,88066
16.58,88066
16.75,88066
16.91,88066
17.08,98066
17.24,98066
17.40,98066
17.56,98066
17.71,98066
17.87,98066
18.02,108066
18.18,108066
18.33,108066
18.49,108066
18.64,108066
18.80,108066
18.96,108066
19.12,118066
19.28,118066
19.44,118066
19.59,118066
19.75,118066
19.91,118066
20.07,103258
20.23,103258
20.39,103258
20.54,103258
20.70,103258
20.85,103258
21.00,113258
21.16,113258
21.31,113258
21.46,113258
21.62,113258
21.77,113258
21.92,113258
22.08,123258
22.23,123258
22.38,123258
22.54,123258
22.70,123258
22.85,123258
23.00,133258
23.16,133258
23.32,133258
23.48,133258
23.64,133258
23.78,133258
23.95,133258
24.10,143258
24.26,143258
24.42,143258
24.58,143258
24.74,143258
24.90,143258
25.06,127454
25.25,127454
25.44,127454
25.64,127454
25.83,127454
26.03,137454
26.21,137454
26.40,137454
26.60,137454
26.78,137454
26.96,142454
27.14,147454
27.32,147454
27.51,147454
27.69,147454
27.89,147454
28.07,157454
28.25,157454
28.46,157454
28.64,157454
28.85,157454
29.04,167454
29.25,167454
29.46,167454
29.67,167454
29.89,168454
30.13,163912
30.37,163912
30.59,163912
30.84,163912
31.09,173912
31.33,173912
31.57,173912
31.83,173912
32.08,183912
32.33,183912
32.55,183912
32.78,183912
33.01,193912
33.26,193912
33.49,193912
33.75,193912
33.99,203912
34.22,203912
34.45,203912
34.68,203912
34.92,198695
35.14,205695
35.36,205695
35.58,205695
35.82,205695
36.06,215695
36.28,215695
36.49,215695
36.73,215695
36.95,221695
37.16,225695
37.37,225695
37.58,225695
37.81,225695
38.03,235695
38.27,235695
38.49,235695
38.73,235695
39.01,245695
39.29,245695
39.54,245695
39.75,245695
39.97,246913
40.21,246913
40.44,246913
40.65,246913
40.90,246913
41.13,256913
41.35,256913
41.58,256913
41.80,256913
42.04,266913
42.26,266913
42.49,266913
42.72,266913
42.94,272913
43.16,276913
43.38,276913
43.58,276913
43.77,276913
43.98,286913
44.19,286913
44.39,286913
44.57,286913
44.76,286913
44.93,286913
45.12,286071
45.29,286071
45.46,286071
45.63,286071
45.80,286071
45.96,286071
46.12,296071
46.28,296071
46.44,296071
46.59,296071
46.75,296071
46.91,296071
47.07,306071
47.24,306071
47.40,306071
47.56,306071
47.72,306071
47.87,306071
48.03,316071
48.19,316071
48.34,316071
48.52,316071
48.67,316071
48.83,316071
48.99,323071
49.14,326071
49.30,326071
49.45,326071
49.61,326071
49.77,326071
49.92,326071
50.08,312809
50.23,312809
50.39,312809
50.54,312809
50.70,312809
50.87,312809
51.03,322809
51.19,322809
51.35,322809
51.50,322809
51.66,322809
51.82,322809
51.99,332809
52.16,332809
52.33,332809
52.50,332809
52.67,332809
52.86,332809
53.03,342809
53.20,342809
53.37,342809
53.54,342809
53.70,342809
53.89,342809
54.04,352809
54.20,352809
54.36,352809
54.52,352809
54.68,352809
54.84,352809
55.00,341972
55.15,341972
55.31,341972
55.47,341972
55.63,341972
55.78,341972
