elapsed,lag
5.11,1992
5.28,1992
5.43,1992
5.59,1992
5.75,1992
5.91,1992
6.08,3992
6.24,3992
6.39,3992
6.55,3992
6.71,3992
6.88,3992
7.03,5992
7.19,5992
7.35,5992
7.51,5992
7.67,5992
7.83,5992
7.99,7992
8.15,7992
8.30,7992
8.47,7992
8.64,7992
8.79,7992
8.95,7992
9.11,9992
9.26,9992
9.42,9992
9.58,9992
9.75,9992
9.93,9992
10.10,1992
10.26,1992
10.41,1992
10.57,1992
10.73,1992
10.88,1992
11.04,3992
11.19,3992
11.35,3992
11.51,3992
11.68,3992
11.84,3992
12.01,5992
12.17,5992
12.33,5992
12.49,5992
12.66,5992
12.82,5992
12.98,7992
13.14,7992
13.30,7992
13.46,7992
13.62,7992
13.79,7992
13.96,7992
14.12,9992
14.28,9992
14.43,9992
14.60,9992
14.78,9992
14.94,9992
15.12,1990
15.28,1990
15.45,1990
15.64,1990
15.82,1990
16.00,3990
16.17,3990
16.34,3990
16.52,3990
16.68,3990
16.85,3990
17.01,5990
17.18,5990
17.35,5990
17.51,5990
17.69,5990
17.86,5990
18.01,7990
18.18,7990
18.35,7990
18.52,7990
18.69,7990
18.85,7990
19.00,9990
19.17,9990
19.32,9990
19.48,9990
19.64,9990
19.80,9990
19.97,9990
20.13,2000
20.28,2000
20.44,2000
20.60,2000
20.77,2000
20.94,2000
21.12,4000
21.27,4000
21.43,4000
21.59,4000
21.74,4000
21.89,4000
22.04,6000
22.19,6000
22.35,6000
22.50,6000
22.66,6000
22.82,6000
22.98,6000
23.13,8000
23.28,8000
23.44,8000
23.59,8000
23.76,8000
23.92,8000
24.07,10000
24.23,10000
24.38,10000
24.54,10000
24.70,10000
24.88,10000
25.04,2000
25.21,2000
25.37,2000
25.54,2000
25.71,2000
25.88,2000
26.04,4000
26.21,4000
26.41,4000
26.58,4000
26.76,4000
26.93,4000
27.11,6000
27.28,6000
27.46,6000
27.63,6000
27.80,6000
27.99,8000
28.16,8000
28.34,8000
28.53,8000
28.71,8000
28.89,8000
29.06,10000
29.23,10000
29.42,10000
29.60,10000
29.77,10000
29.94,10000
30.11,2000
30.28,2000
30.44,2000
30.60,2000
30.77,2000
30.92,2000
31.08,4000
31.25,4000
31.42,4000
31.59,4000
31.75,4000
31.93,4000
32.09,6000
32.26,6000
32.43,6000
32.60,6000
32.77,6000
32.93,6000
33.09,8000
33.25,8000
33.41,8000
33.56,8000
33.73,8000
33.89,8000
34.05,10000
34.20,10000
34.36,10000
34.52,10000
34.70,10000
34.85,10000
35.01,2000
35.17,2000
35.33,2000
35.48,2000
35.64,2000
35.81,2000
35.98,4000
36.14,4000
36.29,4000
36.45,4000
36.62,4000
36.78,4000
36.94,4000
37.09,6000
37.25,6000
37.41,6000
37.59,6000
37.74,6000
37.91,6000
38.06,8000
38.24,8000
38.40,8000
38.56,8000
38.72,8000
38.88,8000
39.04,10000
39.21,10000
39.37,10000
39.53,10000
39.70,10000
39.86,10000
40.02,2000
40.17,2000
40.32,2000
40.48,2000
40.64,2000
40.80,2000
40.97,2000
41.12,4000
41.28,4000
41.43,4000
41.58,4000
41.74,4000
41.90,4000
42.05,6000
42.20,6000
42.35,6000
42.51,6000
42.66,6000
42.81,6000
42.96,6000
43.11,8000
43.26,8000
43.42,8000
43.57,8000
43.73,8000
43.88,8000
44.03,10000
44.19,10000
44.34,10000
44.49,10000
44.65,10000
44.81,10000
44.96,10000
45.12,2000
45.28,2000
45.43,2000
45.59,2000
45.75,2000
45.92,2000
46.08,4000
46.24,4000
46.39,4000
46.56,4000
46.72,4000
46.87,4000
47.03,6000
47.19,6000
47.35,6000
47.52,6000
47.68,6000
47.84,6000
48.01,8000
48.17,8000
48.34,8000
48.52,8000
48.67,8000
48.85,8000
49.01,10000
49.16,10000
49.33,10000
49.48,10000
49.66,10000
49.82,10000
49.99,1998
50.14,1998
50.30,1998
50.45,1998
50.61,1998
50.77,1998
50.93,1998
51.08,3998
51.24,3998
51.39,3998
51.56,3998
51.72,3998
51.87,3998
52.03,5998
52.20,5998
52.35,5998
52.51,5998
52.68,5998
52.84,5998
53.00,7998
53.16,7998
53.32,7998
53.50,7998
53.68,7998
53.86,7998
54.01,9998
54.17,9998
54.33,9998
54.49,9998
54.65,9998
54.81,9998
54.99,1994
55.15,1994
55.31,1994
55.46,1994
55.62,1994
55.79,1994
55.95,1994
56.10,3994
56.26,3994
56.45,3994
56.62,3994
56.78,3994
56.96,3994
57.12,5994
57.29,5994
57.46,5994
57.63,5994
57.82,5994
57.98,7994
58.14,7994
58.30,7994
58.46,7994
58.62,7994
58.78,7994
58.95,7994
59.10,9994
59.26,9994
59.41,9994
59.57,9994
59.73,9994
59.89,9994
60.05,2000
60.21,2000
60.36,2000
60.52,2000
60.68,2000
60.84,2000
61.00,4000
61.17,4000
61.33,4000
61.49,4000
61.65,4000
61.81,4000
61.96,4000
62.12,6000
62.28,6000
62.43,6000
62.59,6000
62.75,6000
62.91,6000
63.07,8000
63.23,8000
63.39,8000
63.54,8000
63.70,8000
63.85,8000
64.00,10000
64.15,10000
64.31,10000
64.46,10000
64.61,10000
64.77,10000
64.93,10000
65.08,2000
65.23,2000
65.38,2000
65.53,2000
65.68,2000
65.84,2000
66.00,4000
66.15,4000
66.30,4000
66.46,4000
66.61,4000
66.76,4000
66.92,4000
67.07,6000
67.23,6000
67.39,6000
67.54,6000
67.70,6000
67.85,6000
68.01,8000
68.16,8000
68.31,8000
68.47,8000
68.62,8000
68.77,8000
68.93,8000
69.08,10000
69.23,10000
69.38,10000
69.55,10000
69.70,10000
69.86,10000
70.02,2000
70.18,2000
70.34,2000
70.49,2000
70.65,2000
70.81,2000
70.98,2000
71.13,4000
71.29,4000
71.45,4000
71.61,4000
71.77,4000
71.93,4000
72.11,6000
72.27,6000
72.43,6000
72.59,6000
72.75,6000
72.91,6000
73.06,8000
73.22,8000
73.38,8000
73.54,8000
73.70,8000
73.85,8000
74.02,10000
74.17,10000
