elapsed,lag
89.90,89000
90.06,109000
90.21,109000
90.38,109000
90.55,8000
90.72,8000
90.88,8000
91.04,28000
91.19,28000
91.35,28000
91.51,28000
91.67,28000
91.82,28000
91.97,28000
92.12,48000
92.26,48000
92.41,48000
92.57,48000
92.73,48000
92.88,48000
93.03,68000
93.18,68000
93.33,68000
93.49,68000
93.64,68000
93.79,68000
93.94,68000
94.11,88000
94.26,88000
94.41,88000
94.56,88000
94.70,88000
94.86,88000
95.01,100000
95.16,108000
95.31,108000
95.46,108000
95.61,8500
95.76,8500
95.91,8500
96.07,28500
96.21,28500
96.36,28500
96.51,28500
96.66,28500
96.82,28500
96.97,28500
97.12,48500
97.27,48500
97.42,48500
97.58,48500
97.73,48500
97.89,48500
98.04,68500
98.19,68500
98.34,68500
98.49,68500
98.64,68500
98.81,68500
98.96,68500
99.11,88500
99.26,88500
99.43,88500
99.59,88500
99.75,88500
99.90,88500
100.05,108500
100.20,108500
100.36,108500
100.51,108500
100.66,8500
100.82,8500
100.97,8500
101.12,28500
101.27,28500
101.42,28500
101.57,28500
101.72,28500
101.89,28500
102.04,48500
102.19,48500
102.34,48500
102.50,48500
102.65,48500
102.80,48500
102.96,48500
103.11,68500
103.26,68500
103.43,68500
103.58,68500
103.73,68500
103.88,68500
104.04,88500
104.19,88500
104.34,88500
104.49,88500
104.65,88500
104.80,88500
104.95,88500
105.10,108500
105.25,108500
105.41,108500
105.56,7500
105.71,7500
105.86,7500
106.01,22500
106.16,27500
106.31,27500
106.46,27500
106.61,27500
106.77,27500
106.92,27500
107.09,47500
107.24,47500
107.39,47500
107.55,47500
107.70,47500
107.86,47500
108.01,66500
108.18,67500
108.33,67500
108.48,67500
108.63,67500
108.79,67500
108.94,67500
109.09,87500
109.26,87500
109.42,87500
109.57,87500
109.74,87500
109.89,87500
110.05,107500
110.21,107500
110.37,107500
110.52,107500
110.67,8000
110.83,8000
110.98,10000
111.13,28000
111.29,28000
111.44,28000
111.60,28000
111.76,28000
111.91,28000
112.06,48000
112.21,48000
112.36,48000
112.53,48000
112.68,48000
112.83,48000
112.98,48000
113.13,68000
113.28,68000
113.43,68000
113.58,68000
113.74,68000
113.89,68000
114.05,88000
114.20,88000
114.35,88000
114.51,88000
114.66,88000
114.81,88000
114.99,95000
115.14,108000
115.30,108000
115.47,108000
115.64,7000
115.79,7000
115.94,7000
116.09,27000
116.24,27000
116.40,27000
116.56,27000
116.71,27000
116.86,27000
117.01,43000
117.16,47000
117.31,47000
117.47,47000
117.62,47000
117.77,47000
117.93,47000
118.08,67000
118.23,67000
118.39,67000
118.55,67000
118.73,67000
118.88,67000
119.03,87000
119.19,87000
119.35,87000
119.50,87000
119.66,87000
119.81,87000
119.98,87000
120.13,107000
120.28,107000
120.44,107000
120.60,7000
120.75,7000
120.90,7000
121.06,27000
121.22,27000
121.37,27000
121.53,27000
121.68,27000
121.83,27000
122.00,40000
122.15,47000
122.31,47000
122.46,47000
122.61,47000
122.77,47000
122.92,47000
123.07,67000
123.22,67000
123.38,67000
123.53,67000
123.68,67000
123.84,67000
124.00,72000
124.15,87000
124.30,87000
124.45,87000
124.61,87000
124.76,87000
124.92,87000
125.07,107000
125.23,107000
125.40,107000
125.55,107000
125.70,8500
125.85,8500
126.00,18500
126.15,28500
126.30,28500
126.44,28500
126.60,28500
126.75,28500
126.90,28500
127.06,48500
127.21,48500
127.37,48500
127.53,48500
127.69,48500
127.85,48500
128.01,67500
128.16,68500
128.32,68500
128.48,68500
128.63,68500
128.79,68500
128.94,68500
129.10,88500
129.25,88500
129.41,88500
129.56,88500
129.71,88500
129.86,88500
130.02,107500
130.17,108500
130.34,108500
130.49,108500
130.65,5500
130.80,5500
130.96,5500
131.12,25500
131.27,25500
131.42,25500
131.58,25500
131.73,25500
131.89,25500
132.05,45500
132.20,45500
132.35,45500
132.50,45500
132.65,45500
132.80,45500
132.96,45500
133.11,65500
133.25,65500
133.41,65500
133.58,65500
133.73,65500
133.89,65500
134.05,85500
134.21,85500
134.38,85500
134.54,85500
134.70,85500
134.86,85500
135.01,105500
135.17,105500
135.33,105500
135.48,105500
135.64,8000
135.80,8000
135.96,8000
136.11,28000
136.26,28000
136.42,28000
136.57,28000
136.73,28000
136.88,28000
137.03,48000
137.19,48000
137.34,48000
137.49,48000
137.64,48000
137.79,48000
137.95,48000
138.11,68000
138.27,68000
138.43,68000
138.58,68000
138.74,68000
138.89,68000
139.05,88000
139.20,88000
139.35,88000
139.51,88000
139.66,88000
139.81,88000
139.96,88000
140.11,108000
140.27,108000
140.43,108000
140.58,108000
140.74,7000
140.89,7000
141.05,27000
141.20,27000
141.36,27000
141.50,27000
141.66,27000
141.81,27000
141.96,27000
142.11,47000
142.26,47000
142.41,47000
142.56,47000
142.71,47000
142.87,47000
143.02,63000
143.17,67000
143.32,67000
143.48,67000
143.63,67000
143.78,67000
143.93,67000
144.08,87000
144.23,87000
144.40,87000
144.56,87000
144.71,87000
144.86,87000
145.01,107000
145.17,107000
145.33,107000
145.48,107000
145.63,5500
145.78,5500
145.94,5500
146.09,25500
146.24,25500
146.39,25500
146.54,25500
146.70,25500
146.86,25500
147.01,41500
147.17,45500
147.32,45500
147.47,45500
147.63,45500
147.78,45500
147.94,45500
148.09,65500
148.24,65500
148.39,65500
148.54,65500
148.70,65500
148.87,65500
149.03,85500
149.19,85500
149.37,85500
149.54,85500
149.70,85500
149.86,85500
150.01,105500
150.17,105500
150.32,105500
150.47,105500
150.63,105500
150.78,7000
150.93,7000
151.08,27000
151.23,27000
151.38,27000
151.53,27000
151.68,27000
151.84,27000
151.99,29000
152.14,47000
152.29,47000
152.47,47000
152.63,47000
152.80,47000
152.95,47000
153.10,67000
153.26,67000
153.41,67000
153.57,67000
153.74,67000
153.91,67000
154.08,87000
154.23,87000
154.38,87000
154.54,87000
154.70,87000
154.86,87000
155.02,107000
155.18,107000
155.33,107000
155.50,107000
155.66,107000
155.81,7500
155.98,9500
156.13,27500
156.28,27500
156.44,27500
156.59,27500
156.74,27500
156.90,27500
157.05,47500
157.20,47500
157.35,47500
157.51,47500
157.66,47500
157.81,47500
157.96,47500
158.11,67500
158.26,67500
158.42,67500
158.57,67500
158.72,67500
158.88,67500
159.03,87500
159.18,87500
159.35,87500
159.51,87500
159.66,87500
159.82,87500
159.97,89500
160.13,107500
160.28,107500
160.44,107500
160.59,107500
160.75,4500
160.90,4500
161.07,24500
161.22,24500
161.38,24500
161.52,24500
161.68,24500
161.83,24500
162.00,32500
162.15,44500
162.31,44500
162.46,44500
162.62,44500
162.77,44500
162.93,44500
163.07,64500
163.23,64500
163.39,64500
163.54,64500
163.69,64500
163.86,64500
164.01,78500
164.16,84500
164.31,84500
164.46,84500
164.62,84500
164.77,84500
164.92,84500
165.07,104500
165.23,104500
165.38,104500
165.52,104500
165.68,104500
165.83,3500
165.98,7500
166.13,23500
166.28,23500
166.43,23500
166.58,23500
166.73,23500
166.88,23500
167.03,43500
167.18,43500
167.33,43500
167.50,43500
167.65,43500
167.81,43500
167.96,43500
168.11,63500
168.26,63500
168.41,63500
168.56,63500
168.72,63500
168.88,63500
169.02,83500
169.17,83500
169.32,83500
169.47,83500
169.62,83500
169.78,83500
169.94,83500
170.09,103500
170.24,103500
170.39,103500
170.54,103500
170.70,103500
170.85,2500
171.01,22500
171.17,22500
171.32,22500
171.47,22500
171.62,22500
171.77,22500
171.92,22500
172.07,42500
172.23,42500
172.38,42500
172.53,42500
172.68,42500
172.83,42500
172.99,48500
173.14,62500
173.29,62500
173.44,62500
173.59,62500
173.74,62500
173.89,62500
174.04,82500
174.19,82500
174.34,82500
174.49,82500
174.65,82500
174.79,82500
174.94,82500
175.09,102500
175.24,102500
175.39,102500
175.56,102500
175.70,102500
175.86,1500
176.01,21500
176.16,21500
176.31,21500
176.46,21500
176.61,21500
176.76,21500
176.92,21500
177.07,41500
177.23,41500
177.40,41500
177.56,41500
177.72,41500
177.87,41500
178.02,61500
178.18,61500
178.33,61500
178.48,61500
178.64,61500
178.79,61500
178.94,61500
179.10,81500
179.27,81500
179.42,81500
179.57,81500
179.73,81500
179.88,81500
180.03,101500
180.19,101500
180.34,101500
180.51,101500
180.66,101500
180.83,2000
180.98,3000
181.13,22000
181.29,22000
181.44,22000
181.59,22000
181.75,22000
181.91,22000
182.06,42000
182.23,42000
182.39,42000
182.54,42000
182.70,42000
182.86,42000
183.02,62000
183.18,62000
183.34,62000
183.50,62000
183.67,62000
183.82,62000
183.99,69000
184.14,82000
184.30,82000
184.45,82000
184.60,82000
184.77,82000
184.93,82000
185.09,102000
185.24,102000
