elapsed,lag
5.06,596000
5.19,660000
5.33,660000
5.48,660000
5.62,660000
5.76,660000
5.90,660000
6.04,691000
6.18,760000
6.32,760000
6.46,760000
6.60,760000
6.74,760000
6.88,760000
7.02,784000
7.17,860000
7.31,860000
7.45,860000
7.59,860000
7.73,860000
7.87,860000
8.01,876000
8.15,960000
8.30,960000
8.44,960000
8.58,960000
8.72,960000
8.86,960000
9.00,971000
9.15,1059000
9.29,1060000
9.44,1060000
9.58,1060000
9.72,1060000
9.86,1060000
10.00,1032000
10.15,1105000
10.29,1120000
10.43,1120000
10.57,1120000
10.72,1120000
10.85,1120000
10.99,1124000
11.13,1212000
11.28,1220000
11.43,1220000
11.59,1220000
11.75,1220000
11.88,1220000
12.02,1240000
12.17,1320000
12.31,1320000
12.45,1320000
12.61,1320000
12.76,1320000
12.90,1320000
13.05,1358000
13.19,1420000
13.33,1420000
13.47,1420000
13.61,1420000
13.75,1420000
13.89,1420000
14.03,1446000
14.17,1520000
14.31,1520000
14.46,1520000
14.60,1520000
14.74,1520000
14.87,1520000
15.01,1496000
15.15,1580000
15.29,1580000
15.43,1580000
15.57,1580000
15.70,1580000
15.84,1580000
15.98,1580000
16.12,1659000
16.26,1680000
16.41,1680000
16.55,1680000
16.69,1680000
16.82,1680000
16.96,1680000
17.10,1750000
17.24,1780000
17.38,1780000
17.51,1780000
17.65,1780000
17.79,1780000
17.93,1780000
18.07,1826000
18.21,1880000
18.35,1880000
18.49,1880000
18.63,1880000
18.77,1880000
18.91,1880000
19.05,1919000
19.19,1980000
19.34,1980000
19.47,1980000
19.62,1980000
19.76,1980000
19.90,1980000
20.04,1970000
20.18,2040000
20.32,2040000
20.46,2040000
20.61,2040000
20.77,2040000
20.92,2040000
21.07,2083000
21.22,2140000
21.36,2140000
21.50,2140000
21.64,2140000
21.79,2140000
21.93,2140000
22.08,2196000
22.22,2240000
22.35,2240000
22.49,2240000
22.64,2240000
22.78,2240000
22.92,2240000
23.06,2281000
23.20,2340000
23.34,2340000
23.48,2340000
23.62,2340000
23.76,2340000
23.90,2340000
24.03,2368000
24.17,2440000
24.31,2440000
24.45,2440000
24.59,2440000
24.73,2440000
24.87,2440000
25.00,2412000
25.15,2487000
25.29,2500000
25.43,2500000
25.56,2500000
25.71,2500000
25.85,2500000
25.99,2501000
26.13,2588000
26.27,2600000
26.42,2600000
26.55,2600000
26.69,2600000
26.83,2600000
26.97,2600000
27.12,2688000
27.26,2700000
27.39,2700000
27.54,2700000
27.68,2700000
27.82,2700000
27.97,2700000
28.11,2778000
28.25,2800000
28.39,2800000
28.53,2800000
28.68,2800000
28.82,2800000
28.96,2800000
29.10,2866000
29.24,2900000
29.38,2900000
29.51,2900000
29.66,2900000
29.80,2900000
29.95,2900000
30.09,2932000
30.23,2970000
30.37,2970000
30.51,2970000
30.65,2970000
30.79,2970000
30.93,2970000
31.08,3029000
31.23,3070000
31.36,3070000
31.50,3070000
31.64,3070000
31.78,3070000
31.92,3070000
32.06,3115000
32.20,3170000
32.34,3170000
32.48,3170000
32.62,3170000
32.76,3170000
32.90,3170000
33.04,3200000
33.18,3270000
33.31,3270000
33.45,3270000
33.59,3270000
33.73,3270000
33.87,3270000
34.02,3289000
34.16,3370000
34.30,3370000
34.44,3370000
34.59,3370000
34.73,3370000
34.87,3370000
35.01,3342000
35.15,3430000
35.28,3430000
35.42,3430000
35.56,3430000
35.70,3430000
35.84,3430000
35.99,3436000
36.14,3530000
36.27,3530000
36.42,3530000
36.56,3530000
36.70,3530000
36.84,3530000
36.98,3530000
37.13,3617000
37.26,3630000
37.40,3630000
37.54,3630000
37.68,3630000
37.82,3630000
37.96,3630000
38.10,3696000
38.24,3730000
38.38,3730000
38.51,3730000
38.65,3730000
38.80,3730000
38.94,3730000
39.07,3775000
39.21,3830000
39.35,3830000
39.49,3830000
39.63,3830000
39.78,3830000
39.92,3830000
40.06,3828000
40.20,3890000
40.34,3890000
40.48,3890000
40.61,3890000
40.75,3890000
40.89,3890000
41.03,3916000
41.17,3990000
41.31,3990000
41.45,3990000
41.59,3990000
41.73,3990000
41.87,3990000
42.01,4006000
