elapsed,lag
0.36,200000
0.51,200000
0.64,200000
0.78,200000
0.92,200000
1.05,238000
1.19,300000
1.32,300000
1.45,300000
1.59,300000
1.72,300000
1.86,300000
1.99,310000
2.14,400000
2.27,400000
2.41,400000
2.54,400000
2.68,400000
2.81,400000
2.94,400000
3.09,462000
3.22,500000
3.35,500000
3.50,500000
3.64,500000
3.77,500000
3.91,500000
4.05,542000
4.18,600000
4.31,600000
4.45,600000
4.59,600000
4.72,600000
4.86,600000
5.00,612000
5.14,700000
5.28,700000
5.42,338000
5.56,338000
5.70,338000
5.83,338000
5.98,338000
6.11,411000
6.25,438000
6.38,438000
6.51,438000
6.65,438000
6.79,438000
6.94,438000
7.08,493000
7.22,538000
7.36,538000
7.50,538000
7.64,538000
7.78,538000
7.94,538000
8.10,614000
8.24,638000
8.39,638000
8.53,638000
8.68,638000
8.82,638000
8.96,638000
9.11,713000
9.25,738000
9.39,738000
9.53,738000
9.67,738000
9.82,738000
9.98,738000
10.12,828000
10.27,838000
10.41,672000
10.55,672000
10.69,672000
10.84,672000
10.98,672000
11.12,760000
11.26,772000
11.41,772000
11.56,772000
11.70,772000
11.85,772000
11.99,774000
12.13,858000
12.27,872000
12.41,872000
12.56,872000
12.70,872000
12.84,872000
12.98,872000
13.12,949000
13.26,972000
13.41,972000
13.55,972000
13.69,972000
13.84,972000
13.98,974000
14.13,1055000
14.27,1072000
14.42,1072000
14.56,1072000
14.70,1072000
14.84,1072000
14.98,1072000
15.12,1169000
15.27,1172000
15.41,1013500
15.56,1013500
15.69,1013500
15.84,1013500
15.98,1013500
16.11,1098500
16.26,1113500
16.41,1113500
16.55,1113500
16.69,1113500
16.84,1113500
16.98,1113500
17.12,1182500
17.26,1213500
17.40,1213500
17.55,1213500
17.69,1213500
17.83,1213500
17.97,1213500
18.11,1294500
18.25,1313500
18.41,1313500
18.54,1313500
18.69,1313500
18.84,1313500
18.98,1313500
19.12,1413500
19.27,1413500
19.42,1413500
19.57,1413500
19.72,1413500
19.87,1413500
20.03,1443500
20.17,1513500
20.31,1513500
20.46,1351000
20.60,1351000
20.73,1351000
20.87,1351000
21.02,1378000
21.17,1451000
21.31,1451000
21.45,1451000
21.59,1451000
21.73,1451000
21.87,1451000
22.01,1468000
22.15,1551000
22.29,1551000
22.43,1551000
22.58,1551000
22.72,1551000
22.86,1551000
23.00,1559000
23.14,1642000
23.28,1651000
23.42,1651000
23.57,1651000
23.71,1651000
23.85,1651000
23.99,1652000
24.13,1736000
24.27,1751000
24.42,1751000
24.56,1751000
24.70,1751000
24.84,1751000
24.99,1754000
25.13,1839000
25.27,1851000
25.41,1696000
25.57,1696000
25.71,1696000
25.85,1696000
26.00,1707000
26.14,1796000
26.28,1796000
26.43,1796000
26.57,1796000
26.71,1796000
26.84,1796000
26.99,1796000
27.13,1889000
27.27,1896000
27.42,1896000
27.56,1896000
27.70,1896000
27.84,1896000
27.97,1896000
28.11,1976000
28.26,1996000
28.40,1996000
28.55,1996000
28.69,1996000
28.85,1996000
28.99,2004000
29.14,2096000
29.28,2096000
29.42,2096000
29.57,2096000
29.71,2096000
29.85,2096000
29.99,2100000
30.13,2195000
30.27,2196000
30.41,2034500
30.55,2034500
30.69,2034500
30.84,2034500
30.98,2034500
31.11,2117500
31.25,2134500
31.39,2134500
31.54,2134500
31.68,2134500
31.82,2134500
31.97,2134500
32.10,2210500
32.25,2234500
32.38,2234500
32.52,2234500
32.67,2234500
32.81,2234500
32.95,2234500
33.09,2295500
33.23,2334500
33.38,2334500
33.52,2334500
33.66,2334500
33.80,2334500
33.94,2334500
34.08,2387500
34.22,2434500
34.36,2434500
34.50,2434500
34.65,2434500
34.78,2434500
34.93,2434500
35.07,2481500
35.20,2534500
35.34,2534500
35.49,2373500
35.62,2373500
35.76,2373500
35.90,2373500
36.04,2407500
36.18,2473500
36.32,2473500
36.46,2473500
36.61,2473500
36.75,2473500
36.89,2473500
37.03,2502500
37.17,2573500
37.31,2573500
37.45,2573500
37.59,2573500
37.73,2573500
37.87,2573500
38.01,2590500
38.15,2671500
38.29,2673500
38.43,2673500
38.57,2673500
38.71,2673500
38.85,2673500
38.98,2676500
39.13,2770500
39.27,2773500
39.42,2773500
39.56,2773500
39.70,2773500
39.84,2773500
39.98,2773500
40.12,2863500
40.26,2873500
40.41,2873500
40.55,2714500
40.69,2714500
40.84,2714500
40.98,2714500
41.12,2802500
41.26,2814500
41.40,2814500
41.54,2814500
41.68,2814500
41.82,2814500
41.95,2814500
42.09,2883500
42.23,2914500
42.38,2914500
