elapsed,lag
5.13,10000
5.27,10000
5.40,10000
5.53,10000
5.66,10000
5.79,10000
5.93,10000
6.07,20000
6.20,20000
6.33,20000
6.46,20000
6.60,20000
6.73,20000
6.86,20000
7.00,24000
7.14,30000
7.27,30000
7.41,30000
7.55,30000
7.68,30000
7.81,30000
7.95,30000
8.08,40000
8.22,40000
8.36,40000
8.49,40000
8.63,40000
8.76,40000
8.89,40000
9.02,50000
9.16,50000
9.29,50000
9.43,50000
9.56,50000
9.69,50000
9.82,50000
9.96,50000
10.09,10000
10.22,10000
10.36,10000
10.49,10000
10.63,10000
10.76,10000
10.89,10000
11.03,20000
11.17,20000
11.30,20000
11.44,20000
11.58,20000
11.72,20000
11.85,20000
11.99,20000
12.12,30000
12.26,30000
12.40,30000
12.54,30000
12.67,30000
12.81,30000
12.94,30000
13.08,40000
13.21,40000
13.34,40000
13.48,40000
13.61,40000
13.74,40000
13.88,40000
14.01,50000
14.15,50000
14.28,50000
14.41,50000
14.55,50000
14.69,50000
14.83,50000
14.97,50000
15.10,10000
15.24,10000
15.37,10000
15.51,10000
15.64,10000
15.77,10000
15.90,10000
16.03,20000
16.16,20000
16.30,20000
16.43,20000
16.56,20000
16.70,20000
16.83,20000
16.96,20000
17.09,30000
17.22,30000
17.36,30000
17.49,30000
17.62,30000
17.75,30000
17.89,30000
18.02,40000
18.15,40000
18.28,40000
18.41,40000
18.54,40000
18.67,40000
18.81,40000
18.94,40000
19.08,50000
19.21,50000
19.34,50000
19.48,50000
19.61,50000
19.74,50000
19.87,50000
20.00,2000
20.14,10000
20.27,10000
20.40,10000
20.54,10000
20.67,10000
20.80,10000
20.93,10000
21.06,20000
21.20,20000
21.33,20000
21.46,20000
21.60,20000
21.74,20000
21.87,20000
22.01,23000
22.14,30000
22.27,30000
22.40,30000
22.54,30000
22.67,30000
22.80,30000
22.93,30000
23.06,40000
23.20,40000
23.33,40000
23.46,40000
23.59,40000
23.72,40000
23.86,40000
23.99,40000
24.12,50000
24.26,50000
24.40,50000
24.53,50000
24.66,50000
24.79,50000
24.93,50000
25.07,10000
25.20,10000
25.33,10000
25.46,10000
25.60,10000
25.73,10000
25.86,10000
25.99,10000
26.13,20000
26.26,20000
26.39,20000
26.52,20000
26.66,20000
26.79,20000
26.92,20000
27.05,30000
27.19,30000
27.32,30000
27.46,30000
27.59,30000
27.72,30000
27.86,30000
27.99,30000
28.12,40000
28.25,40000
28.39,40000
28.52,40000
28.66,40000
28.79,40000
28.92,40000
29.05,50000
29.20,50000
29.33,50000
29.46,50000
29.60,50000
29.73,50000
29.86,50000
29.99,50000
30.13,10000
30.26,10000
30.39,10000
30.53,10000
30.66,10000
30.79,10000
30.93,10000
31.06,20000
31.19,20000
31.33,20000
31.46,20000
31.60,20000
31.73,20000
31.86,20000
31.99,20000
32.12,30000
32.25,30000
32.39,30000
32.53,30000
32.66,30000
32.79,30000
32.92,30000
33.06,40000
33.20,40000
33.33,40000
33.46,40000
33.59,40000
33.73,40000
33.86,40000
33.99,40000
34.12,50000
34.25,50000
34.38,50000
34.52,50000
34.65,50000
34.79,50000
34.92,50000
35.05,10000
35.18,10000
35.33,10000
35.46,10000
35.59,10000
35.72,10000
35.85,10000
35.99,10000
36.12,20000
36.25,20000
36.40,20000
36.53,20000
36.66,20000
36.79,20000
36.92,20000
37.05,30000
37.19,30000
37.32,30000
37.45,30000
37.58,30000
37.72,30000
37.85,30000
37.99,30000
38.12,40000
38.25,40000
38.39,40000
38.52,40000
38.65,40000
38.78,40000
38.92,40000
39.05,50000
39.18,50000
39.32,50000
39.45,50000
39.58,50000
39.71,50000
39.85,50000
39.98,50000
40.11,10000
40.25,10000
40.38,10000
40.51,10000
40.65,10000
40.78,10000
40.91,10000
41.05,20000
41.18,20000
41.31,20000
41.44,20000
41.57,20000
41.71,20000
41.84,20000
41.97,20000
42.10,30000
42.23,30000
42.37,30000
42.50,30000
42.63,30000
42.76,30000
42.90,30000
43.03,40000
43.17,40000
43.30,40000
43.43,40000
43.56,40000
43.70,40000
43.83,40000
43.97,40000
44.10,50000
44.24,50000
44.38,50000
44.51,50000
44.64,50000
44.77,50000
44.91,50000
45.04,10000
45.18,10000
45.31,10000
45.44,10000
45.58,10000
45.71,10000
45.85,10000
45.98,10000
46.12,20000
46.25,20000
46.39,20000
46.52,20000
46.65,20000
46.78,20000
46.92,20000
47.05,30000
47.18,30000
47.31,30000
47.45,30000
47.58,30000
47.71,30000
47.84,30000
47.97,30000
48.11,40000
48.24,40000
48.37,40000
48.51,40000
48.64,40000
48.77,40000
48.90,40000
49.04,50000
49.17,50000
49.30,50000
49.43,50000
49.56,50000
49.70,50000
49.83,50000
49.96,50000
50.09,10000
50.23,10000
50.36,10000
50.49,10000
50.62,10000
50.75,10000
50.89,10000
51.02,20000
51.16,20000
51.29,20000
51.42,20000
51.55,20000
51.68,20000
51.81,20000
51.95,20000
52.08,30000
52.21,30000
52.34,30000
52.48,30000
52.61,30000
52.74,30000
52.88,30000
53.01,36000
53.14,40000
53.27,40000
53.40,40000
53.54,40000
53.67,40000
53.80,40000
53.93,40000
54.06,50000
54.20,50000
54.33,50000
54.47,50000
54.60,50000
54.73,50000
54.87,50000
55.00,50000
55.13,10000
55.26,10000
55.39,10000
55.53,10000
55.66,10000
55.79,10000
55.93,10000
56.06,20000
56.20,20000
56.33,20000
56.46,20000
56.60,20000
56.73,20000
56.86,20000
56.99,22000
57.13,30000
57.26,30000
57.39,30000
57.52,30000
57.66,30000
57.79,30000
57.92,30000
58.05,40000
58.18,40000
58.31,40000
58.45,40000
58.58,40000
58.71,40000
58.84,40000
58.98,40000
59.11,50000
59.24,50000
59.37,50000
59.50,50000
59.65,50000
59.78,50000
59.91,50000
60.05,9053
60.18,9053
60.31,9053
60.44,9053
60.57,9053
60.70,9053
60.83,9053
60.97,9053
61.10,19053
61.23,19053
61.36,19053
61.50,19053
61.64,19053
61.77,19053
61.90,19053
62.03,29053
62.17,29053
62.30,29053
62.43,29053
62.57,29053
62.71,29053
62.84,29053
62.97,29053
63.10,39053
63.24,39053
63.37,39053
63.50,39053
63.63,39053
63.77,39053
63.90,39053
64.04,49053
64.17,49053
64.30,49053
64.43,49053
64.56,49053
64.69,49053
64.83,49053
64.96,49053
65.09,10000
65.23,10000
65.36,10000
65.49,10000
65.62,10000
65.75,10000
65.90,10000
66.03,20000
66.16,20000
66.29,20000
66.43,20000
66.56,20000
66.70,20000
66.83,20000
66.96,20000
67.09,30000
67.23,30000
67.36,30000
67.49,30000
67.63,30000
67.76,30000
67.89,30000
68.04,40000
68.17,40000
68.31,40000
68.45,40000
68.59,40000
68.72,40000
68.86,40000
69.00,50000
69.15,50000
69.28,50000
69.42,50000
69.56,50000
69.69,50000
69.82,50000
69.95,50000
70.09,10000
70.23,10000
70.36,10000
70.49,10000
70.62,10000
70.76,10000
70.89,10000
71.02,20000
71.16,20000
71.29,20000
71.42,20000
71.55,20000
71.68,20000
71.81,20000
71.94,20000
72.08,30000
72.21,30000
72.34,30000
72.47,30000
72.60,30000
72.73,30000
72.87,30000
73.00,33000
73.14,40000
73.27,40000
73.40,40000
73.53,40000
73.66,40000
73.81,40000
73.94,40000
74.07,50000
74.20,50000
74.33,50000
74.46,50000
74.59,50000
74.73,50000
74.86,50000
74.99,50000
75.12,10000
75.25,10000
75.39,10000
75.52,10000
75.65,10000
75.78,10000
75.91,10000
76.05,20000
76.19,20000
76.32,20000
76.45,20000
76.58,20000
76.71,20000
76.84,20000
76.98,20000
77.11,30000
77.24,30000
77.37,30000
77.50,30000
77.64,30000
77.77,30000
77.90,30000
78.04,40000
78.17,40000
78.30,40000
78.43,40000
78.56,40000
78.69,40000
78.83,40000
